,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
9500,VNM,Female,IT,Senior,Any Company Size,Any Age Range,connected to big companies,2600
9501,VNM,Female,IT,Senior,Any Company Size,Any Age Range,connected to any,23000
9502,VNM,Female,IT,Senior,Any Company Size,55+,connected to big companies,0
9503,VNM,Female,IT,Senior,Any Company Size,55+,connected to any,0
9504,VNM,Female,IT,Senior,Any Company Size,35 to 54,connected to big companies,580
9505,VNM,Female,IT,Senior,Any Company Size,35 to 54,connected to any,3100
9506,VNM,Female,IT,Senior,Any Company Size,25 to 34,connected to big companies,1800
9507,VNM,Female,IT,Senior,Any Company Size,25 to 34,connected to any,16000
9508,VNM,Female,IT,Senior,Any Company Size,18 to 24,connected to big companies,0
9509,VNM,Female,IT,Senior,Any Company Size,18 to 24,connected to any,4200
9510,VNM,Female,IT,Senior,"10,001+ employees",Any Age Range,connected to big companies,460
9511,VNM,Female,IT,Senior,"10,001+ employees",Any Age Range,connected to any,4500
9512,VNM,Female,IT,Senior,"10,001+ employees",55+,connected to big companies,0
9513,VNM,Female,IT,Senior,"10,001+ employees",55+,connected to any,0
9514,VNM,Female,IT,Senior,"10,001+ employees",35 to 54,connected to big companies,0
9515,VNM,Female,IT,Senior,"10,001+ employees",35 to 54,connected to any,650
9516,VNM,Female,IT,Senior,"10,001+ employees",25 to 34,connected to big companies,0
9517,VNM,Female,IT,Senior,"10,001+ employees",25 to 34,connected to any,2800
9518,VNM,Female,IT,Senior,"10,001+ employees",18 to 24,connected to big companies,0
9519,VNM,Female,IT,Senior,"10,001+ employees",18 to 24,connected to any,1000
9520,VNM,Female,IT,Senior,"5001-10,000 employees",Any Age Range,connected to big companies,0
9521,VNM,Female,IT,Senior,"5001-10,000 employees",Any Age Range,connected to any,1000
9522,VNM,Female,IT,Senior,"5001-10,000 employees",55+,connected to big companies,0
9523,VNM,Female,IT,Senior,"5001-10,000 employees",55+,connected to any,0
9524,VNM,Female,IT,Senior,"5001-10,000 employees",35 to 54,connected to big companies,0
9525,VNM,Female,IT,Senior,"5001-10,000 employees",35 to 54,connected to any,0
9526,VNM,Female,IT,Senior,"5001-10,000 employees",25 to 34,connected to big companies,0
9527,VNM,Female,IT,Senior,"5001-10,000 employees",25 to 34,connected to any,770
9528,VNM,Female,IT,Senior,"5001-10,000 employees",18 to 24,connected to big companies,0
9529,VNM,Female,IT,Senior,"5001-10,000 employees",18 to 24,connected to any,0
9530,VNM,Female,IT,Senior,1001-5000 employees,Any Age Range,connected to big companies,440
9531,VNM,Female,IT,Senior,1001-5000 employees,Any Age Range,connected to any,2800
9532,VNM,Female,IT,Senior,1001-5000 employees,55+,connected to big companies,0
9533,VNM,Female,IT,Senior,1001-5000 employees,55+,connected to any,0
9534,VNM,Female,IT,Senior,1001-5000 employees,35 to 54,connected to big companies,0
9535,VNM,Female,IT,Senior,1001-5000 employees,35 to 54,connected to any,420
9536,VNM,Female,IT,Senior,1001-5000 employees,25 to 34,connected to big companies,330
9537,VNM,Female,IT,Senior,1001-5000 employees,25 to 34,connected to any,2000
9538,VNM,Female,IT,Senior,1001-5000 employees,18 to 24,connected to big companies,0
9539,VNM,Female,IT,Senior,1001-5000 employees,18 to 24,connected to any,400
9540,VNM,Female,IT,Senior,501-1000 employees,Any Age Range,connected to big companies,330
9541,VNM,Female,IT,Senior,501-1000 employees,Any Age Range,connected to any,2100
9542,VNM,Female,IT,Senior,501-1000 employees,55+,connected to big companies,0
9543,VNM,Female,IT,Senior,501-1000 employees,55+,connected to any,0
9544,VNM,Female,IT,Senior,501-1000 employees,35 to 54,connected to big companies,0
9545,VNM,Female,IT,Senior,501-1000 employees,35 to 54,connected to any,0
9546,VNM,Female,IT,Senior,501-1000 employees,25 to 34,connected to big companies,0
9547,VNM,Female,IT,Senior,501-1000 employees,25 to 34,connected to any,1500
9548,VNM,Female,IT,Senior,501-1000 employees,18 to 24,connected to big companies,0
9549,VNM,Female,IT,Senior,501-1000 employees,18 to 24,connected to any,320
9550,VNM,Female,IT,Senior,201-500 employees,Any Age Range,connected to big companies,340
9551,VNM,Female,IT,Senior,201-500 employees,Any Age Range,connected to any,2200
9552,VNM,Female,IT,Senior,201-500 employees,55+,connected to big companies,0
9553,VNM,Female,IT,Senior,201-500 employees,55+,connected to any,0
9554,VNM,Female,IT,Senior,201-500 employees,35 to 54,connected to big companies,0
9555,VNM,Female,IT,Senior,201-500 employees,35 to 54,connected to any,320
9556,VNM,Female,IT,Senior,201-500 employees,25 to 34,connected to big companies,0
9557,VNM,Female,IT,Senior,201-500 employees,25 to 34,connected to any,1600
9558,VNM,Female,IT,Senior,201-500 employees,18 to 24,connected to big companies,0
9559,VNM,Female,IT,Senior,201-500 employees,18 to 24,connected to any,0
9560,VNM,Female,IT,Senior,51-200 employees,Any Age Range,connected to big companies,460
9561,VNM,Female,IT,Senior,51-200 employees,Any Age Range,connected to any,3100
9562,VNM,Female,IT,Senior,51-200 employees,55+,connected to big companies,0
9563,VNM,Female,IT,Senior,51-200 employees,55+,connected to any,0
9564,VNM,Female,IT,Senior,51-200 employees,35 to 54,connected to big companies,0
9565,VNM,Female,IT,Senior,51-200 employees,35 to 54,connected to any,370
9566,VNM,Female,IT,Senior,51-200 employees,25 to 34,connected to big companies,330
9567,VNM,Female,IT,Senior,51-200 employees,25 to 34,connected to any,2200
9568,VNM,Female,IT,Senior,51-200 employees,18 to 24,connected to big companies,0
9569,VNM,Female,IT,Senior,51-200 employees,18 to 24,connected to any,500
9570,VNM,Female,IT,Senior,11-50 employees,Any Age Range,connected to big companies,300
9571,VNM,Female,IT,Senior,11-50 employees,Any Age Range,connected to any,2500
9572,VNM,Female,IT,Senior,11-50 employees,55+,connected to big companies,0
9573,VNM,Female,IT,Senior,11-50 employees,55+,connected to any,0
9574,VNM,Female,IT,Senior,11-50 employees,35 to 54,connected to big companies,0
9575,VNM,Female,IT,Senior,11-50 employees,35 to 54,connected to any,0
9576,VNM,Female,IT,Senior,11-50 employees,25 to 34,connected to big companies,0
9577,VNM,Female,IT,Senior,11-50 employees,25 to 34,connected to any,1800
9578,VNM,Female,IT,Senior,11-50 employees,18 to 24,connected to big companies,0
9579,VNM,Female,IT,Senior,11-50 employees,18 to 24,connected to any,510
9580,VNM,Female,IT,Senior,2-10 employees,Any Age Range,connected to big companies,0
9581,VNM,Female,IT,Senior,2-10 employees,Any Age Range,connected to any,1100
9582,VNM,Female,IT,Senior,2-10 employees,55+,connected to big companies,0
9583,VNM,Female,IT,Senior,2-10 employees,55+,connected to any,0
9584,VNM,Female,IT,Senior,2-10 employees,35 to 54,connected to big companies,0
9585,VNM,Female,IT,Senior,2-10 employees,35 to 54,connected to any,0
9586,VNM,Female,IT,Senior,2-10 employees,25 to 34,connected to big companies,0
9587,VNM,Female,IT,Senior,2-10 employees,25 to 34,connected to any,770
9588,VNM,Female,IT,Senior,2-10 employees,18 to 24,connected to big companies,0
9589,VNM,Female,IT,Senior,2-10 employees,18 to 24,connected to any,0
9590,VNM,Female,IT,Senior,Myself Only,Any Age Range,connected to big companies,0
9591,VNM,Female,IT,Senior,Myself Only,Any Age Range,connected to any,0
9592,VNM,Female,IT,Senior,Myself Only,55+,connected to big companies,0
9593,VNM,Female,IT,Senior,Myself Only,55+,connected to any,0
9594,VNM,Female,IT,Senior,Myself Only,35 to 54,connected to big companies,0
9595,VNM,Female,IT,Senior,Myself Only,35 to 54,connected to any,0
9596,VNM,Female,IT,Senior,Myself Only,25 to 34,connected to big companies,0
9597,VNM,Female,IT,Senior,Myself Only,25 to 34,connected to any,0
9598,VNM,Female,IT,Senior,Myself Only,18 to 24,connected to big companies,0
9599,VNM,Female,IT,Senior,Myself Only,18 to 24,connected to any,0
9600,VNM,Female,IT,Entry,Any Company Size,Any Age Range,connected to big companies,1900
9601,VNM,Female,IT,Entry,Any Company Size,Any Age Range,connected to any,39000
9602,VNM,Female,IT,Entry,Any Company Size,55+,connected to big companies,0
9603,VNM,Female,IT,Entry,Any Company Size,55+,connected to any,0
9604,VNM,Female,IT,Entry,Any Company Size,35 to 54,connected to big companies,0
9605,VNM,Female,IT,Entry,Any Company Size,35 to 54,connected to any,2600
9606,VNM,Female,IT,Entry,Any Company Size,25 to 34,connected to big companies,1300
9607,VNM,Female,IT,Entry,Any Company Size,25 to 34,connected to any,26000
9608,VNM,Female,IT,Entry,Any Company Size,18 to 24,connected to big companies,330
9609,VNM,Female,IT,Entry,Any Company Size,18 to 24,connected to any,10000
9610,VNM,Female,IT,Entry,"10,001+ employees",Any Age Range,connected to big companies,310
9611,VNM,Female,IT,Entry,"10,001+ employees",Any Age Range,connected to any,8600
9612,VNM,Female,IT,Entry,"10,001+ employees",55+,connected to big companies,0
9613,VNM,Female,IT,Entry,"10,001+ employees",55+,connected to any,0
9614,VNM,Female,IT,Entry,"10,001+ employees",35 to 54,connected to big companies,0
9615,VNM,Female,IT,Entry,"10,001+ employees",35 to 54,connected to any,510
9616,VNM,Female,IT,Entry,"10,001+ employees",25 to 34,connected to big companies,0
9617,VNM,Female,IT,Entry,"10,001+ employees",25 to 34,connected to any,4900
9618,VNM,Female,IT,Entry,"10,001+ employees",18 to 24,connected to big companies,0
9619,VNM,Female,IT,Entry,"10,001+ employees",18 to 24,connected to any,3200
9620,VNM,Female,IT,Entry,"5001-10,000 employees",Any Age Range,connected to big companies,0
9621,VNM,Female,IT,Entry,"5001-10,000 employees",Any Age Range,connected to any,1100
9622,VNM,Female,IT,Entry,"5001-10,000 employees",55+,connected to big companies,0
9623,VNM,Female,IT,Entry,"5001-10,000 employees",55+,connected to any,0
9624,VNM,Female,IT,Entry,"5001-10,000 employees",35 to 54,connected to big companies,0
9625,VNM,Female,IT,Entry,"5001-10,000 employees",35 to 54,connected to any,0
9626,VNM,Female,IT,Entry,"5001-10,000 employees",25 to 34,connected to big companies,0
9627,VNM,Female,IT,Entry,"5001-10,000 employees",25 to 34,connected to any,730
9628,VNM,Female,IT,Entry,"5001-10,000 employees",18 to 24,connected to big companies,0
9629,VNM,Female,IT,Entry,"5001-10,000 employees",18 to 24,connected to any,360
9630,VNM,Female,IT,Entry,1001-5000 employees,Any Age Range,connected to big companies,0
9631,VNM,Female,IT,Entry,1001-5000 employees,Any Age Range,connected to any,3700
9632,VNM,Female,IT,Entry,1001-5000 employees,55+,connected to big companies,0
9633,VNM,Female,IT,Entry,1001-5000 employees,55+,connected to any,0
9634,VNM,Female,IT,Entry,1001-5000 employees,35 to 54,connected to big companies,0
9635,VNM,Female,IT,Entry,1001-5000 employees,35 to 54,connected to any,0
9636,VNM,Female,IT,Entry,1001-5000 employees,25 to 34,connected to big companies,0
9637,VNM,Female,IT,Entry,1001-5000 employees,25 to 34,connected to any,2600
9638,VNM,Female,IT,Entry,1001-5000 employees,18 to 24,connected to big companies,0
9639,VNM,Female,IT,Entry,1001-5000 employees,18 to 24,connected to any,940
9640,VNM,Female,IT,Entry,501-1000 employees,Any Age Range,connected to big companies,0
9641,VNM,Female,IT,Entry,501-1000 employees,Any Age Range,connected to any,2700
9642,VNM,Female,IT,Entry,501-1000 employees,55+,connected to big companies,0
9643,VNM,Female,IT,Entry,501-1000 employees,55+,connected to any,0
9644,VNM,Female,IT,Entry,501-1000 employees,35 to 54,connected to big companies,0
9645,VNM,Female,IT,Entry,501-1000 employees,35 to 54,connected to any,0
9646,VNM,Female,IT,Entry,501-1000 employees,25 to 34,connected to big companies,0
9647,VNM,Female,IT,Entry,501-1000 employees,25 to 34,connected to any,1900
9648,VNM,Female,IT,Entry,501-1000 employees,18 to 24,connected to big companies,0
9649,VNM,Female,IT,Entry,501-1000 employees,18 to 24,connected to any,600
9650,VNM,Female,IT,Entry,201-500 employees,Any Age Range,connected to big companies,0
9651,VNM,Female,IT,Entry,201-500 employees,Any Age Range,connected to any,3900
9652,VNM,Female,IT,Entry,201-500 employees,55+,connected to big companies,0
9653,VNM,Female,IT,Entry,201-500 employees,55+,connected to any,0
9654,VNM,Female,IT,Entry,201-500 employees,35 to 54,connected to big companies,0
9655,VNM,Female,IT,Entry,201-500 employees,35 to 54,connected to any,0
9656,VNM,Female,IT,Entry,201-500 employees,25 to 34,connected to big companies,0
9657,VNM,Female,IT,Entry,201-500 employees,25 to 34,connected to any,3100
9658,VNM,Female,IT,Entry,201-500 employees,18 to 24,connected to big companies,0
9659,VNM,Female,IT,Entry,201-500 employees,18 to 24,connected to any,610
9660,VNM,Female,IT,Entry,51-200 employees,Any Age Range,connected to big companies,320
9661,VNM,Female,IT,Entry,51-200 employees,Any Age Range,connected to any,4200
9662,VNM,Female,IT,Entry,51-200 employees,55+,connected to big companies,0
9663,VNM,Female,IT,Entry,51-200 employees,55+,connected to any,0
9664,VNM,Female,IT,Entry,51-200 employees,35 to 54,connected to big companies,0
9665,VNM,Female,IT,Entry,51-200 employees,35 to 54,connected to any,0
9666,VNM,Female,IT,Entry,51-200 employees,25 to 34,connected to big companies,0
9667,VNM,Female,IT,Entry,51-200 employees,25 to 34,connected to any,2900
9668,VNM,Female,IT,Entry,51-200 employees,18 to 24,connected to big companies,0
9669,VNM,Female,IT,Entry,51-200 employees,18 to 24,connected to any,990
9670,VNM,Female,IT,Entry,11-50 employees,Any Age Range,connected to big companies,0
9671,VNM,Female,IT,Entry,11-50 employees,Any Age Range,connected to any,3900
9672,VNM,Female,IT,Entry,11-50 employees,55+,connected to big companies,0
9673,VNM,Female,IT,Entry,11-50 employees,55+,connected to any,0
9674,VNM,Female,IT,Entry,11-50 employees,35 to 54,connected to big companies,0
9675,VNM,Female,IT,Entry,11-50 employees,35 to 54,connected to any,0
9676,VNM,Female,IT,Entry,11-50 employees,25 to 34,connected to big companies,0
9677,VNM,Female,IT,Entry,11-50 employees,25 to 34,connected to any,2700
9678,VNM,Female,IT,Entry,11-50 employees,18 to 24,connected to big companies,0
9679,VNM,Female,IT,Entry,11-50 employees,18 to 24,connected to any,1000
9680,VNM,Female,IT,Entry,2-10 employees,Any Age Range,connected to big companies,0
9681,VNM,Female,IT,Entry,2-10 employees,Any Age Range,connected to any,2000
9682,VNM,Female,IT,Entry,2-10 employees,55+,connected to big companies,0
9683,VNM,Female,IT,Entry,2-10 employees,55+,connected to any,0
9684,VNM,Female,IT,Entry,2-10 employees,35 to 54,connected to big companies,0
9685,VNM,Female,IT,Entry,2-10 employees,35 to 54,connected to any,0
9686,VNM,Female,IT,Entry,2-10 employees,25 to 34,connected to big companies,0
9687,VNM,Female,IT,Entry,2-10 employees,25 to 34,connected to any,1400
9688,VNM,Female,IT,Entry,2-10 employees,18 to 24,connected to big companies,0
9689,VNM,Female,IT,Entry,2-10 employees,18 to 24,connected to any,470
9690,VNM,Female,IT,Entry,Myself Only,Any Age Range,connected to big companies,0
9691,VNM,Female,IT,Entry,Myself Only,Any Age Range,connected to any,800
9692,VNM,Female,IT,Entry,Myself Only,55+,connected to big companies,0
9693,VNM,Female,IT,Entry,Myself Only,55+,connected to any,0
9694,VNM,Female,IT,Entry,Myself Only,35 to 54,connected to big companies,0
9695,VNM,Female,IT,Entry,Myself Only,35 to 54,connected to any,0
9696,VNM,Female,IT,Entry,Myself Only,25 to 34,connected to big companies,0
9697,VNM,Female,IT,Entry,Myself Only,25 to 34,connected to any,570
9698,VNM,Female,IT,Entry,Myself Only,18 to 24,connected to big companies,0
9699,VNM,Female,IT,Entry,Myself Only,18 to 24,connected to any,0
9700,VNM,Female,IT,Training,Any Company Size,Any Age Range,connected to big companies,0
9701,VNM,Female,IT,Training,Any Company Size,Any Age Range,connected to any,2800
9702,VNM,Female,IT,Training,Any Company Size,55+,connected to big companies,0
9703,VNM,Female,IT,Training,Any Company Size,55+,connected to any,0
9704,VNM,Female,IT,Training,Any Company Size,35 to 54,connected to big companies,0
9705,VNM,Female,IT,Training,Any Company Size,35 to 54,connected to any,0
9706,VNM,Female,IT,Training,Any Company Size,25 to 34,connected to big companies,0
9707,VNM,Female,IT,Training,Any Company Size,25 to 34,connected to any,1500
9708,VNM,Female,IT,Training,Any Company Size,18 to 24,connected to big companies,0
9709,VNM,Female,IT,Training,Any Company Size,18 to 24,connected to any,1300
9710,VNM,Female,IT,Training,"10,001+ employees",Any Age Range,connected to big companies,0
9711,VNM,Female,IT,Training,"10,001+ employees",Any Age Range,connected to any,660
9712,VNM,Female,IT,Training,"10,001+ employees",55+,connected to big companies,0
9713,VNM,Female,IT,Training,"10,001+ employees",55+,connected to any,0
9714,VNM,Female,IT,Training,"10,001+ employees",35 to 54,connected to big companies,0
9715,VNM,Female,IT,Training,"10,001+ employees",35 to 54,connected to any,0
9716,VNM,Female,IT,Training,"10,001+ employees",25 to 34,connected to big companies,0
9717,VNM,Female,IT,Training,"10,001+ employees",25 to 34,connected to any,310
9718,VNM,Female,IT,Training,"10,001+ employees",18 to 24,connected to big companies,0
9719,VNM,Female,IT,Training,"10,001+ employees",18 to 24,connected to any,340
9720,VNM,Female,IT,Training,"5001-10,000 employees",Any Age Range,connected to big companies,0
9721,VNM,Female,IT,Training,"5001-10,000 employees",Any Age Range,connected to any,0
9722,VNM,Female,IT,Training,"5001-10,000 employees",55+,connected to big companies,0
9723,VNM,Female,IT,Training,"5001-10,000 employees",55+,connected to any,0
9724,VNM,Female,IT,Training,"5001-10,000 employees",35 to 54,connected to big companies,0
9725,VNM,Female,IT,Training,"5001-10,000 employees",35 to 54,connected to any,0
9726,VNM,Female,IT,Training,"5001-10,000 employees",25 to 34,connected to big companies,0
9727,VNM,Female,IT,Training,"5001-10,000 employees",25 to 34,connected to any,0
9728,VNM,Female,IT,Training,"5001-10,000 employees",18 to 24,connected to big companies,0
9729,VNM,Female,IT,Training,"5001-10,000 employees",18 to 24,connected to any,0
9730,VNM,Female,IT,Training,1001-5000 employees,Any Age Range,connected to big companies,0
9731,VNM,Female,IT,Training,1001-5000 employees,Any Age Range,connected to any,0
9732,VNM,Female,IT,Training,1001-5000 employees,55+,connected to big companies,0
9733,VNM,Female,IT,Training,1001-5000 employees,55+,connected to any,0
9734,VNM,Female,IT,Training,1001-5000 employees,35 to 54,connected to big companies,0
9735,VNM,Female,IT,Training,1001-5000 employees,35 to 54,connected to any,0
9736,VNM,Female,IT,Training,1001-5000 employees,25 to 34,connected to big companies,0
9737,VNM,Female,IT,Training,1001-5000 employees,25 to 34,connected to any,0
9738,VNM,Female,IT,Training,1001-5000 employees,18 to 24,connected to big companies,0
9739,VNM,Female,IT,Training,1001-5000 employees,18 to 24,connected to any,0
9740,VNM,Female,IT,Training,501-1000 employees,Any Age Range,connected to big companies,0
9741,VNM,Female,IT,Training,501-1000 employees,Any Age Range,connected to any,0
9742,VNM,Female,IT,Training,501-1000 employees,55+,connected to big companies,0
9743,VNM,Female,IT,Training,501-1000 employees,55+,connected to any,0
9744,VNM,Female,IT,Training,501-1000 employees,35 to 54,connected to big companies,0
9745,VNM,Female,IT,Training,501-1000 employees,35 to 54,connected to any,0
9746,VNM,Female,IT,Training,501-1000 employees,25 to 34,connected to big companies,0
9747,VNM,Female,IT,Training,501-1000 employees,25 to 34,connected to any,0
9748,VNM,Female,IT,Training,501-1000 employees,18 to 24,connected to big companies,0
9749,VNM,Female,IT,Training,501-1000 employees,18 to 24,connected to any,0
9750,VNM,Female,IT,Training,201-500 employees,Any Age Range,connected to big companies,0
9751,VNM,Female,IT,Training,201-500 employees,Any Age Range,connected to any,0
9752,VNM,Female,IT,Training,201-500 employees,55+,connected to big companies,0
9753,VNM,Female,IT,Training,201-500 employees,55+,connected to any,0
9754,VNM,Female,IT,Training,201-500 employees,35 to 54,connected to big companies,0
9755,VNM,Female,IT,Training,201-500 employees,35 to 54,connected to any,0
9756,VNM,Female,IT,Training,201-500 employees,25 to 34,connected to big companies,0
9757,VNM,Female,IT,Training,201-500 employees,25 to 34,connected to any,0
9758,VNM,Female,IT,Training,201-500 employees,18 to 24,connected to big companies,0
9759,VNM,Female,IT,Training,201-500 employees,18 to 24,connected to any,0
9760,VNM,Female,IT,Training,51-200 employees,Any Age Range,connected to big companies,0
9761,VNM,Female,IT,Training,51-200 employees,Any Age Range,connected to any,0
9762,VNM,Female,IT,Training,51-200 employees,55+,connected to big companies,0
9763,VNM,Female,IT,Training,51-200 employees,55+,connected to any,0
9764,VNM,Female,IT,Training,51-200 employees,35 to 54,connected to big companies,0
9765,VNM,Female,IT,Training,51-200 employees,35 to 54,connected to any,0
9766,VNM,Female,IT,Training,51-200 employees,25 to 34,connected to big companies,0
9767,VNM,Female,IT,Training,51-200 employees,25 to 34,connected to any,0
9768,VNM,Female,IT,Training,51-200 employees,18 to 24,connected to big companies,0
9769,VNM,Female,IT,Training,51-200 employees,18 to 24,connected to any,0
9770,VNM,Female,IT,Training,11-50 employees,Any Age Range,connected to big companies,0
9771,VNM,Female,IT,Training,11-50 employees,Any Age Range,connected to any,0
9772,VNM,Female,IT,Training,11-50 employees,55+,connected to big companies,0
9773,VNM,Female,IT,Training,11-50 employees,55+,connected to any,0
9774,VNM,Female,IT,Training,11-50 employees,35 to 54,connected to big companies,0
9775,VNM,Female,IT,Training,11-50 employees,35 to 54,connected to any,0
9776,VNM,Female,IT,Training,11-50 employees,25 to 34,connected to big companies,0
9777,VNM,Female,IT,Training,11-50 employees,25 to 34,connected to any,0
9778,VNM,Female,IT,Training,11-50 employees,18 to 24,connected to big companies,0
9779,VNM,Female,IT,Training,11-50 employees,18 to 24,connected to any,0
9780,VNM,Female,IT,Training,2-10 employees,Any Age Range,connected to big companies,0
9781,VNM,Female,IT,Training,2-10 employees,Any Age Range,connected to any,0
9782,VNM,Female,IT,Training,2-10 employees,55+,connected to big companies,0
9783,VNM,Female,IT,Training,2-10 employees,55+,connected to any,0
9784,VNM,Female,IT,Training,2-10 employees,35 to 54,connected to big companies,0
9785,VNM,Female,IT,Training,2-10 employees,35 to 54,connected to any,0
9786,VNM,Female,IT,Training,2-10 employees,25 to 34,connected to big companies,0
9787,VNM,Female,IT,Training,2-10 employees,25 to 34,connected to any,0
9788,VNM,Female,IT,Training,2-10 employees,18 to 24,connected to big companies,0
9789,VNM,Female,IT,Training,2-10 employees,18 to 24,connected to any,0
9790,VNM,Female,IT,Training,Myself Only,Any Age Range,connected to big companies,0
9791,VNM,Female,IT,Training,Myself Only,Any Age Range,connected to any,0
9792,VNM,Female,IT,Training,Myself Only,55+,connected to big companies,0
9793,VNM,Female,IT,Training,Myself Only,55+,connected to any,0
9794,VNM,Female,IT,Training,Myself Only,35 to 54,connected to big companies,0
9795,VNM,Female,IT,Training,Myself Only,35 to 54,connected to any,0
9796,VNM,Female,IT,Training,Myself Only,25 to 34,connected to big companies,0
9797,VNM,Female,IT,Training,Myself Only,25 to 34,connected to any,0
9798,VNM,Female,IT,Training,Myself Only,18 to 24,connected to big companies,0
9799,VNM,Female,IT,Training,Myself Only,18 to 24,connected to any,0
9800,VNM,Female,IT,Unpaid,Any Company Size,Any Age Range,connected to big companies,0
9801,VNM,Female,IT,Unpaid,Any Company Size,Any Age Range,connected to any,630
9802,VNM,Female,IT,Unpaid,Any Company Size,55+,connected to big companies,0
9803,VNM,Female,IT,Unpaid,Any Company Size,55+,connected to any,0
9804,VNM,Female,IT,Unpaid,Any Company Size,35 to 54,connected to big companies,0
9805,VNM,Female,IT,Unpaid,Any Company Size,35 to 54,connected to any,0
9806,VNM,Female,IT,Unpaid,Any Company Size,25 to 34,connected to big companies,0
9807,VNM,Female,IT,Unpaid,Any Company Size,25 to 34,connected to any,310
9808,VNM,Female,IT,Unpaid,Any Company Size,18 to 24,connected to big companies,0
9809,VNM,Female,IT,Unpaid,Any Company Size,18 to 24,connected to any,0
9810,VNM,Female,IT,Unpaid,"10,001+ employees",Any Age Range,connected to big companies,0
9811,VNM,Female,IT,Unpaid,"10,001+ employees",Any Age Range,connected to any,0
9812,VNM,Female,IT,Unpaid,"10,001+ employees",55+,connected to big companies,0
9813,VNM,Female,IT,Unpaid,"10,001+ employees",55+,connected to any,0
9814,VNM,Female,IT,Unpaid,"10,001+ employees",35 to 54,connected to big companies,0
9815,VNM,Female,IT,Unpaid,"10,001+ employees",35 to 54,connected to any,0
9816,VNM,Female,IT,Unpaid,"10,001+ employees",25 to 34,connected to big companies,0
9817,VNM,Female,IT,Unpaid,"10,001+ employees",25 to 34,connected to any,0
9818,VNM,Female,IT,Unpaid,"10,001+ employees",18 to 24,connected to big companies,0
9819,VNM,Female,IT,Unpaid,"10,001+ employees",18 to 24,connected to any,0
9820,VNM,Female,IT,Unpaid,"5001-10,000 employees",Any Age Range,connected to big companies,0
9821,VNM,Female,IT,Unpaid,"5001-10,000 employees",Any Age Range,connected to any,0
9822,VNM,Female,IT,Unpaid,"5001-10,000 employees",55+,connected to big companies,0
9823,VNM,Female,IT,Unpaid,"5001-10,000 employees",55+,connected to any,0
9824,VNM,Female,IT,Unpaid,"5001-10,000 employees",35 to 54,connected to big companies,0
9825,VNM,Female,IT,Unpaid,"5001-10,000 employees",35 to 54,connected to any,0
9826,VNM,Female,IT,Unpaid,"5001-10,000 employees",25 to 34,connected to big companies,0
9827,VNM,Female,IT,Unpaid,"5001-10,000 employees",25 to 34,connected to any,0
9828,VNM,Female,IT,Unpaid,"5001-10,000 employees",18 to 24,connected to big companies,0
9829,VNM,Female,IT,Unpaid,"5001-10,000 employees",18 to 24,connected to any,0
9830,VNM,Female,IT,Unpaid,1001-5000 employees,Any Age Range,connected to big companies,0
9831,VNM,Female,IT,Unpaid,1001-5000 employees,Any Age Range,connected to any,0
9832,VNM,Female,IT,Unpaid,1001-5000 employees,55+,connected to big companies,0
9833,VNM,Female,IT,Unpaid,1001-5000 employees,55+,connected to any,0
9834,VNM,Female,IT,Unpaid,1001-5000 employees,35 to 54,connected to big companies,0
9835,VNM,Female,IT,Unpaid,1001-5000 employees,35 to 54,connected to any,0
9836,VNM,Female,IT,Unpaid,1001-5000 employees,25 to 34,connected to big companies,0
9837,VNM,Female,IT,Unpaid,1001-5000 employees,25 to 34,connected to any,0
9838,VNM,Female,IT,Unpaid,1001-5000 employees,18 to 24,connected to big companies,0
9839,VNM,Female,IT,Unpaid,1001-5000 employees,18 to 24,connected to any,0
9840,VNM,Female,IT,Unpaid,501-1000 employees,Any Age Range,connected to big companies,0
9841,VNM,Female,IT,Unpaid,501-1000 employees,Any Age Range,connected to any,0
9842,VNM,Female,IT,Unpaid,501-1000 employees,55+,connected to big companies,0
9843,VNM,Female,IT,Unpaid,501-1000 employees,55+,connected to any,0
9844,VNM,Female,IT,Unpaid,501-1000 employees,35 to 54,connected to big companies,0
9845,VNM,Female,IT,Unpaid,501-1000 employees,35 to 54,connected to any,0
9846,VNM,Female,IT,Unpaid,501-1000 employees,25 to 34,connected to big companies,0
9847,VNM,Female,IT,Unpaid,501-1000 employees,25 to 34,connected to any,0
9848,VNM,Female,IT,Unpaid,501-1000 employees,18 to 24,connected to big companies,0
9849,VNM,Female,IT,Unpaid,501-1000 employees,18 to 24,connected to any,0
9850,VNM,Female,IT,Unpaid,201-500 employees,Any Age Range,connected to big companies,0
9851,VNM,Female,IT,Unpaid,201-500 employees,Any Age Range,connected to any,0
9852,VNM,Female,IT,Unpaid,201-500 employees,55+,connected to big companies,0
9853,VNM,Female,IT,Unpaid,201-500 employees,55+,connected to any,0
9854,VNM,Female,IT,Unpaid,201-500 employees,35 to 54,connected to big companies,0
9855,VNM,Female,IT,Unpaid,201-500 employees,35 to 54,connected to any,0
9856,VNM,Female,IT,Unpaid,201-500 employees,25 to 34,connected to big companies,0
9857,VNM,Female,IT,Unpaid,201-500 employees,25 to 34,connected to any,0
9858,VNM,Female,IT,Unpaid,201-500 employees,18 to 24,connected to big companies,0
9859,VNM,Female,IT,Unpaid,201-500 employees,18 to 24,connected to any,0
