0,1,2,3,4,5,6
VNM,IT,Male,35 to 54,Unpaid,501-1000 employees,0
VNM,IT,Male,35 to 54,Unpaid,201-500 employees,0
VNM,IT,Male,35 to 54,Unpaid,51-200 employees,0
VNM,IT,Male,35 to 54,Unpaid,11-50 employees,0
VNM,IT,Male,35 to 54,Unpaid,2-10 employees,0
VNM,IT,Male,35 to 54,Unpaid,Myself Only,0
VNM,IT,Male,25 to 34,Owner,"10,001+ employees",0
VNM,IT,Male,25 to 34,Owner,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,Owner,1001-5000 employees,0
VNM,IT,Male,25 to 34,Owner,501-1000 employees,0
VNM,IT,Male,25 to 34,Owner,201-500 employees,0
VNM,IT,Male,25 to 34,Owner,51-200 employees,0
VNM,IT,Male,25 to 34,Owner,11-50 employees,320
VNM,IT,Male,25 to 34,Owner,2-10 employees,0
VNM,IT,Male,25 to 34,Owner,Myself Only,0
VNM,IT,Male,25 to 34,Partner,"10,001+ employees",0
VNM,IT,Male,25 to 34,Partner,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,Partner,1001-5000 employees,0
VNM,IT,Male,25 to 34,Partner,501-1000 employees,0
VNM,IT,Male,25 to 34,Partner,201-500 employees,0
VNM,IT,Male,25 to 34,Partner,51-200 employees,0
VNM,IT,Male,25 to 34,Partner,11-50 employees,0
VNM,IT,Male,25 to 34,Partner,2-10 employees,0
VNM,IT,Male,25 to 34,Partner,Myself Only,0
VNM,IT,Male,25 to 34,CXO,"10,001+ employees",0
VNM,IT,Male,25 to 34,CXO,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,CXO,1001-5000 employees,0
VNM,IT,Male,25 to 34,CXO,501-1000 employees,0
VNM,IT,Male,25 to 34,CXO,201-500 employees,0
VNM,IT,Male,25 to 34,CXO,51-200 employees,0
VNM,IT,Male,25 to 34,CXO,11-50 employees,320
VNM,IT,Male,25 to 34,CXO,2-10 employees,0
VNM,IT,Male,25 to 34,CXO,Myself Only,0
VNM,IT,Male,25 to 34,VP,"10,001+ employees",0
VNM,IT,Male,25 to 34,VP,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,VP,1001-5000 employees,0
VNM,IT,Male,25 to 34,VP,501-1000 employees,0
VNM,IT,Male,25 to 34,VP,201-500 employees,0
VNM,IT,Male,25 to 34,VP,51-200 employees,0
VNM,IT,Male,25 to 34,VP,11-50 employees,0
VNM,IT,Male,25 to 34,VP,2-10 employees,0
VNM,IT,Male,25 to 34,VP,Myself Only,0
VNM,IT,Male,25 to 34,Director,"10,001+ employees",340
VNM,IT,Male,25 to 34,Director,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,Director,1001-5000 employees,0
VNM,IT,Male,25 to 34,Director,501-1000 employees,0
VNM,IT,Male,25 to 34,Director,201-500 employees,0
VNM,IT,Male,25 to 34,Director,51-200 employees,0
VNM,IT,Male,25 to 34,Director,11-50 employees,310
VNM,IT,Male,25 to 34,Director,2-10 employees,0
VNM,IT,Male,25 to 34,Director,Myself Only,0
VNM,IT,Male,25 to 34,Manager,"10,001+ employees",790
VNM,IT,Male,25 to 34,Manager,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,Manager,1001-5000 employees,320
VNM,IT,Male,25 to 34,Manager,501-1000 employees,0
VNM,IT,Male,25 to 34,Manager,201-500 employees,0
VNM,IT,Male,25 to 34,Manager,51-200 employees,370
VNM,IT,Male,25 to 34,Manager,11-50 employees,410
VNM,IT,Male,25 to 34,Manager,2-10 employees,0
VNM,IT,Male,25 to 34,Manager,Myself Only,0
VNM,IT,Male,25 to 34,Senior,"10,001+ employees",3200
VNM,IT,Male,25 to 34,Senior,"5001-10,000 employees",610
VNM,IT,Male,25 to 34,Senior,1001-5000 employees,2200
VNM,IT,Male,25 to 34,Senior,501-1000 employees,1400
VNM,IT,Male,25 to 34,Senior,201-500 employees,1500
VNM,IT,Male,25 to 34,Senior,51-200 employees,2200
VNM,IT,Male,25 to 34,Senior,11-50 employees,1800
VNM,IT,Male,25 to 34,Senior,2-10 employees,840
VNM,IT,Male,25 to 34,Senior,Myself Only,0
VNM,IT,Male,25 to 34,Entry,"10,001+ employees",5900
VNM,IT,Male,25 to 34,Entry,"5001-10,000 employees",670
VNM,IT,Male,25 to 34,Entry,1001-5000 employees,3000
VNM,IT,Male,25 to 34,Entry,501-1000 employees,2000
VNM,IT,Male,25 to 34,Entry,201-500 employees,2800
VNM,IT,Male,25 to 34,Entry,51-200 employees,3400
VNM,IT,Male,25 to 34,Entry,11-50 employees,3100
VNM,IT,Male,25 to 34,Entry,2-10 employees,1500
VNM,IT,Male,25 to 34,Entry,Myself Only,550
VNM,IT,Male,25 to 34,Training,"10,001+ employees",350
VNM,IT,Male,25 to 34,Training,"5001-10,000 employees",0
VNM,IT,Male,25 to 34,Training,1001-5000 employees,0
VNM,IT,Male,25 to 34,Training,501-1000 employees,0
VNM,IT,Male,25 to 34,Training,201-500 employees,0
VNM,IT,Male,25 to 34,Training,51-200 employees,0
VNM,IT,Male,25 to 34,Training,11-50 employees,0
