0,1,2,3,4,5,6
GBR,IT,Female,55+,Unpaid,501-1000 employees,0
GBR,IT,Female,55+,Unpaid,201-500 employees,0
GBR,IT,Female,55+,Unpaid,51-200 employees,0
GBR,IT,Female,55+,Unpaid,11-50 employees,0
GBR,IT,Female,55+,Unpaid,2-10 employees,0
GBR,IT,Female,55+,Unpaid,Myself Only,0
GBR,IT,Female,35 to 54,Owner,"10,001+ employees",880
GBR,IT,Female,35 to 54,Owner,"5001-10,000 employees",0
GBR,IT,Female,35 to 54,Owner,1001-5000 employees,680
GBR,IT,Female,35 to 54,Owner,501-1000 employees,330
GBR,IT,Female,35 to 54,Owner,201-500 employees,530
GBR,IT,Female,35 to 54,Owner,51-200 employees,1100
GBR,IT,Female,35 to 54,Owner,11-50 employees,2300
GBR,IT,Female,35 to 54,Owner,2-10 employees,3600
GBR,IT,Female,35 to 54,Owner,Myself Only,730
GBR,IT,Female,35 to 54,Partner,"10,001+ employees",570
GBR,IT,Female,35 to 54,Partner,"5001-10,000 employees",0
GBR,IT,Female,35 to 54,Partner,1001-5000 employees,380
GBR,IT,Female,35 to 54,Partner,501-1000 employees,0
GBR,IT,Female,35 to 54,Partner,201-500 employees,0
GBR,IT,Female,35 to 54,Partner,51-200 employees,580
GBR,IT,Female,35 to 54,Partner,11-50 employees,960
GBR,IT,Female,35 to 54,Partner,2-10 employees,1100
GBR,IT,Female,35 to 54,Partner,Myself Only,0
GBR,IT,Female,35 to 54,CXO,"10,001+ employees",670
GBR,IT,Female,35 to 54,CXO,"5001-10,000 employees",0
GBR,IT,Female,35 to 54,CXO,1001-5000 employees,390
GBR,IT,Female,35 to 54,CXO,501-1000 employees,0
GBR,IT,Female,35 to 54,CXO,201-500 employees,380
GBR,IT,Female,35 to 54,CXO,51-200 employees,890
GBR,IT,Female,35 to 54,CXO,11-50 employees,1400
GBR,IT,Female,35 to 54,CXO,2-10 employees,1400
GBR,IT,Female,35 to 54,CXO,Myself Only,0
GBR,IT,Female,35 to 54,VP,"10,001+ employees",1200
