,Country,Gender,Company Industry,Age Range,Job seniority,Company Size,Count
2227,VNM,Male,Finance,Any Age Range,Partner,11-50 employees,0
2228,VNM,Male,Finance,Any Age Range,Partner,2-10 employees,0
2229,VNM,Male,Finance,Any Age Range,Partner,Myself Only,0
2230,VNM,Male,Finance,Any Age Range,CXO,Any Company Size,1400
2231,VNM,Male,Finance,Any Age Range,CXO,"10,001+ employees",0
2232,VNM,Male,Finance,Any Age Range,CXO,"5001-10,000 employees",0
2233,VNM,Male,Finance,Any Age Range,CXO,1001-5000 employees,0
2234,VNM,Male,Finance,Any Age Range,CXO,501-1000 employees,0
2235,VNM,Male,Finance,Any Age Range,CXO,201-500 employees,0
2236,VNM,Male,Finance,Any Age Range,CXO,51-200 employees,0
2237,VNM,Male,Finance,Any Age Range,CXO,11-50 employees,0
2238,VNM,Male,Finance,Any Age Range,CXO,2-10 employees,0
2239,VNM,Male,Finance,Any Age Range,CXO,Myself Only,0
2240,VNM,Male,Finance,Any Age Range,VP,Any Company Size,850
2241,VNM,Male,Finance,Any Age Range,VP,"10,001+ employees",0
2242,VNM,Male,Finance,Any Age Range,VP,"5001-10,000 employees",0
2243,VNM,Male,Finance,Any Age Range,VP,1001-5000 employees,0
2244,VNM,Male,Finance,Any Age Range,VP,501-1000 employees,0
2245,VNM,Male,Finance,Any Age Range,VP,201-500 employees,0
2246,VNM,Male,Finance,Any Age Range,VP,51-200 employees,0
2247,VNM,Male,Finance,Any Age Range,VP,11-50 employees,0
2248,VNM,Male,Finance,Any Age Range,VP,2-10 employees,0
2249,VNM,Male,Finance,Any Age Range,VP,Myself Only,0
2250,VNM,Male,Finance,Any Age Range,Director,Any Company Size,3200
2251,VNM,Male,Finance,Any Age Range,Director,"10,001+ employees",860
2252,VNM,Male,Finance,Any Age Range,Director,"5001-10,000 employees",0
2253,VNM,Male,Finance,Any Age Range,Director,1001-5000 employees,470
2254,VNM,Male,Finance,Any Age Range,Director,501-1000 employees,0
2255,VNM,Male,Finance,Any Age Range,Director,201-500 employees,0
2256,VNM,Male,Finance,Any Age Range,Director,51-200 employees,330
2257,VNM,Male,Finance,Any Age Range,Director,11-50 employees,0
2258,VNM,Male,Finance,Any Age Range,Director,2-10 employees,0
2259,VNM,Male,Finance,Any Age Range,Director,Myself Only,0
2260,VNM,Male,Finance,Any Age Range,Manager,Any Company Size,3600
2261,VNM,Male,Finance,Any Age Range,Manager,"10,001+ employees",1200
2262,VNM,Male,Finance,Any Age Range,Manager,"5001-10,000 employees",0
2263,VNM,Male,Finance,Any Age Range,Manager,1001-5000 employees,550
2264,VNM,Male,Finance,Any Age Range,Manager,501-1000 employees,0
2265,VNM,Male,Finance,Any Age Range,Manager,201-500 employees,0
2266,VNM,Male,Finance,Any Age Range,Manager,51-200 employees,0
2267,VNM,Male,Finance,Any Age Range,Manager,11-50 employees,0
2268,VNM,Male,Finance,Any Age Range,Manager,2-10 employees,0
2269,VNM,Male,Finance,Any Age Range,Manager,Myself Only,0
2270,VNM,Male,Finance,Any Age Range,Senior,Any Company Size,12000
2271,VNM,Male,Finance,Any Age Range,Senior,"10,001+ employees",3900
2272,VNM,Male,Finance,Any Age Range,Senior,"5001-10,000 employees",790
2273,VNM,Male,Finance,Any Age Range,Senior,1001-5000 employees,1600
2274,VNM,Male,Finance,Any Age Range,Senior,501-1000 employees,690
2275,VNM,Male,Finance,Any Age Range,Senior,201-500 employees,500
2276,VNM,Male,Finance,Any Age Range,Senior,51-200 employees,960
2277,VNM,Male,Finance,Any Age Range,Senior,11-50 employees,660
2278,VNM,Male,Finance,Any Age Range,Senior,2-10 employees,350
2279,VNM,Male,Finance,Any Age Range,Senior,Myself Only,0
2280,VNM,Male,Finance,Any Age Range,Entry,Any Company Size,12000
2281,VNM,Male,Finance,Any Age Range,Entry,"10,001+ employees",3900
2282,VNM,Male,Finance,Any Age Range,Entry,"5001-10,000 employees",800
2283,VNM,Male,Finance,Any Age Range,Entry,1001-5000 employees,1200
2284,VNM,Male,Finance,Any Age Range,Entry,501-1000 employees,540
2285,VNM,Male,Finance,Any Age Range,Entry,201-500 employees,460
2286,VNM,Male,Finance,Any Age Range,Entry,51-200 employees,790
2287,VNM,Male,Finance,Any Age Range,Entry,11-50 employees,680
2288,VNM,Male,Finance,Any Age Range,Entry,2-10 employees,450
2289,VNM,Male,Finance,Any Age Range,Entry,Myself Only,0
2290,VNM,Male,Finance,Any Age Range,Training,Any Company Size,950
2291,VNM,Male,Finance,Any Age Range,Training,"10,001+ employees",0
2292,VNM,Male,Finance,Any Age Range,Training,"5001-10,000 employees",0
2293,VNM,Male,Finance,Any Age Range,Training,1001-5000 employees,0
2294,VNM,Male,Finance,Any Age Range,Training,501-1000 employees,0
2295,VNM,Male,Finance,Any Age Range,Training,201-500 employees,0
2296,VNM,Male,Finance,Any Age Range,Training,51-200 employees,0
2297,VNM,Male,Finance,Any Age Range,Training,11-50 employees,0
2298,VNM,Male,Finance,Any Age Range,Training,2-10 employees,0
2299,VNM,Male,Finance,Any Age Range,Training,Myself Only,0
2300,VNM,Male,Finance,Any Age Range,Unpaid,Any Company Size,0
2301,VNM,Male,Finance,Any Age Range,Unpaid,"10,001+ employees",0
2302,VNM,Male,Finance,Any Age Range,Unpaid,"5001-10,000 employees",0
2303,VNM,Male,Finance,Any Age Range,Unpaid,1001-5000 employees,0
2304,VNM,Male,Finance,Any Age Range,Unpaid,501-1000 employees,0
2305,VNM,Male,Finance,Any Age Range,Unpaid,201-500 employees,0
2306,VNM,Male,Finance,Any Age Range,Unpaid,51-200 employees,0
2307,VNM,Male,Finance,Any Age Range,Unpaid,11-50 employees,0
2308,VNM,Male,Finance,Any Age Range,Unpaid,2-10 employees,0
2309,VNM,Male,Finance,Any Age Range,Unpaid,Myself Only,0
2310,VNM,Male,Finance,55+,Any Job Seniority,Any Company Size,0
2311,VNM,Male,Finance,55+,Any Job Seniority,"10,001+ employees",0
2312,VNM,Male,Finance,55+,Any Job Seniority,"5001-10,000 employees",0
2313,VNM,Male,Finance,55+,Any Job Seniority,1001-5000 employees,0
2314,VNM,Male,Finance,55+,Any Job Seniority,501-1000 employees,0
2315,VNM,Male,Finance,55+,Any Job Seniority,201-500 employees,0
2316,VNM,Male,Finance,55+,Any Job Seniority,51-200 employees,0
2317,VNM,Male,Finance,55+,Any Job Seniority,11-50 employees,0
2318,VNM,Male,Finance,55+,Any Job Seniority,2-10 employees,0
2319,VNM,Male,Finance,55+,Any Job Seniority,Myself Only,0
2320,VNM,Male,Finance,55+,Owner,Any Company Size,0
2321,VNM,Male,Finance,55+,Owner,"10,001+ employees",0
2322,VNM,Male,Finance,55+,Owner,"5001-10,000 employees",0
2323,VNM,Male,Finance,55+,Owner,1001-5000 employees,0
2324,VNM,Male,Finance,55+,Owner,501-1000 employees,0
2325,VNM,Male,Finance,55+,Owner,201-500 employees,0
2326,VNM,Male,Finance,55+,Owner,51-200 employees,0
2327,VNM,Male,Finance,55+,Owner,11-50 employees,0
2328,VNM,Male,Finance,55+,Owner,2-10 employees,0
2329,VNM,Male,Finance,55+,Owner,Myself Only,0
2330,VNM,Male,Finance,55+,Partner,Any Company Size,0
2331,VNM,Male,Finance,55+,Partner,"10,001+ employees",0
2332,VNM,Male,Finance,55+,Partner,"5001-10,000 employees",0
2333,VNM,Male,Finance,55+,Partner,1001-5000 employees,0
2334,VNM,Male,Finance,55+,Partner,501-1000 employees,0
2335,VNM,Male,Finance,55+,Partner,201-500 employees,0
2336,VNM,Male,Finance,55+,Partner,51-200 employees,0
2337,VNM,Male,Finance,55+,Partner,11-50 employees,0
2338,VNM,Male,Finance,55+,Partner,2-10 employees,0
2339,VNM,Male,Finance,55+,Partner,Myself Only,0
2340,VNM,Male,Finance,55+,CXO,Any Company Size,0
2341,VNM,Male,Finance,55+,CXO,"10,001+ employees",0
2342,VNM,Male,Finance,55+,CXO,"5001-10,000 employees",0
2343,VNM,Male,Finance,55+,CXO,1001-5000 employees,0
2344,VNM,Male,Finance,55+,CXO,501-1000 employees,0
2345,VNM,Male,Finance,55+,CXO,201-500 employees,0
2346,VNM,Male,Finance,55+,CXO,51-200 employees,0
2347,VNM,Male,Finance,55+,CXO,11-50 employees,0
2348,VNM,Male,Finance,55+,CXO,2-10 employees,0
2349,VNM,Male,Finance,55+,CXO,Myself Only,0
2350,VNM,Male,Finance,55+,VP,Any Company Size,0
2351,VNM,Male,Finance,55+,VP,"10,001+ employees",0
2352,VNM,Male,Finance,55+,VP,"5001-10,000 employees",0
2353,VNM,Male,Finance,55+,VP,1001-5000 employees,0
2354,VNM,Male,Finance,55+,VP,501-1000 employees,0
2355,VNM,Male,Finance,55+,VP,201-500 employees,0
2356,VNM,Male,Finance,55+,VP,51-200 employees,0
2357,VNM,Male,Finance,55+,VP,11-50 employees,0
2358,VNM,Male,Finance,55+,VP,2-10 employees,0
2359,VNM,Male,Finance,55+,VP,Myself Only,0
2360,VNM,Male,Finance,55+,Director,Any Company Size,0
2361,VNM,Male,Finance,55+,Director,"10,001+ employees",0
2362,VNM,Male,Finance,55+,Director,"5001-10,000 employees",0
2363,VNM,Male,Finance,55+,Director,1001-5000 employees,0
2364,VNM,Male,Finance,55+,Director,501-1000 employees,0
2365,VNM,Male,Finance,55+,Director,201-500 employees,0
2366,VNM,Male,Finance,55+,Director,51-200 employees,0
2367,VNM,Male,Finance,55+,Director,11-50 employees,0
2368,VNM,Male,Finance,55+,Director,2-10 employees,0
2369,VNM,Male,Finance,55+,Director,Myself Only,0
2370,VNM,Male,Finance,55+,Manager,Any Company Size,0
2371,VNM,Male,Finance,55+,Manager,"10,001+ employees",0
2372,VNM,Male,Finance,55+,Manager,"5001-10,000 employees",0
2373,VNM,Male,Finance,55+,Manager,1001-5000 employees,0
2374,VNM,Male,Finance,55+,Manager,501-1000 employees,0
2375,VNM,Male,Finance,55+,Manager,201-500 employees,0
2376,VNM,Male,Finance,55+,Manager,51-200 employees,0
2377,VNM,Male,Finance,55+,Manager,11-50 employees,0
2378,VNM,Male,Finance,55+,Manager,2-10 employees,0
2379,VNM,Male,Finance,55+,Manager,Myself Only,0
2380,VNM,Male,Finance,55+,Senior,Any Company Size,0
2381,VNM,Male,Finance,55+,Senior,"10,001+ employees",0
2382,VNM,Male,Finance,55+,Senior,"5001-10,000 employees",0
2383,VNM,Male,Finance,55+,Senior,1001-5000 employees,0
2384,VNM,Male,Finance,55+,Senior,501-1000 employees,0
2385,VNM,Male,Finance,55+,Senior,201-500 employees,0
2386,VNM,Male,Finance,55+,Senior,51-200 employees,0
2387,VNM,Male,Finance,55+,Senior,11-50 employees,0
2388,VNM,Male,Finance,55+,Senior,2-10 employees,0
2389,VNM,Male,Finance,55+,Senior,Myself Only,0
2390,VNM,Male,Finance,55+,Entry,Any Company Size,0
2391,VNM,Male,Finance,55+,Entry,"10,001+ employees",0
2392,VNM,Male,Finance,55+,Entry,"5001-10,000 employees",0
2393,VNM,Male,Finance,55+,Entry,1001-5000 employees,0
2394,VNM,Male,Finance,55+,Entry,501-1000 employees,0
2395,VNM,Male,Finance,55+,Entry,201-500 employees,0
2396,VNM,Male,Finance,55+,Entry,51-200 employees,0
2397,VNM,Male,Finance,55+,Entry,11-50 employees,0
2398,VNM,Male,Finance,55+,Entry,2-10 employees,0
2399,VNM,Male,Finance,55+,Entry,Myself Only,0
2400,VNM,Male,Finance,55+,Training,Any Company Size,0
2401,VNM,Male,Finance,55+,Training,"10,001+ employees",0
2402,VNM,Male,Finance,55+,Training,"5001-10,000 employees",0
2403,VNM,Male,Finance,55+,Training,1001-5000 employees,0
2404,VNM,Male,Finance,55+,Training,501-1000 employees,0
2405,VNM,Male,Finance,55+,Training,201-500 employees,0
2406,VNM,Male,Finance,55+,Training,51-200 employees,0
2407,VNM,Male,Finance,55+,Training,11-50 employees,0
2408,VNM,Male,Finance,55+,Training,2-10 employees,0
2409,VNM,Male,Finance,55+,Training,Myself Only,0
2410,VNM,Male,Finance,55+,Unpaid,Any Company Size,0
2411,VNM,Male,Finance,55+,Unpaid,"10,001+ employees",0
2412,VNM,Male,Finance,55+,Unpaid,"5001-10,000 employees",0
2413,VNM,Male,Finance,55+,Unpaid,1001-5000 employees,0
2414,VNM,Male,Finance,55+,Unpaid,501-1000 employees,0
2415,VNM,Male,Finance,55+,Unpaid,201-500 employees,0
2416,VNM,Male,Finance,55+,Unpaid,51-200 employees,0
2417,VNM,Male,Finance,55+,Unpaid,11-50 employees,0
2418,VNM,Male,Finance,55+,Unpaid,2-10 employees,0
2419,VNM,Male,Finance,55+,Unpaid,Myself Only,0
2420,VNM,Male,Finance,35 to 54,Any Job Seniority,Any Company Size,6700
2421,VNM,Male,Finance,35 to 54,Any Job Seniority,"10,001+ employees",1800
2422,VNM,Male,Finance,35 to 54,Any Job Seniority,"5001-10,000 employees",430
2423,VNM,Male,Finance,35 to 54,Any Job Seniority,1001-5000 employees,800
2424,VNM,Male,Finance,35 to 54,Any Job Seniority,501-1000 employees,320
2425,VNM,Male,Finance,35 to 54,Any Job Seniority,201-500 employees,0
2426,VNM,Male,Finance,35 to 54,Any Job Seniority,51-200 employees,620
2427,VNM,Male,Finance,35 to 54,Any Job Seniority,11-50 employees,470
2428,VNM,Male,Finance,35 to 54,Any Job Seniority,2-10 employees,0
2429,VNM,Male,Finance,35 to 54,Any Job Seniority,Myself Only,0
2430,VNM,Male,Finance,35 to 54,Owner,Any Company Size,330
2431,VNM,Male,Finance,35 to 54,Owner,"10,001+ employees",0
2432,VNM,Male,Finance,35 to 54,Owner,"5001-10,000 employees",0
2433,VNM,Male,Finance,35 to 54,Owner,1001-5000 employees,0
2434,VNM,Male,Finance,35 to 54,Owner,501-1000 employees,0
2435,VNM,Male,Finance,35 to 54,Owner,201-500 employees,0
2436,VNM,Male,Finance,35 to 54,Owner,51-200 employees,0
2437,VNM,Male,Finance,35 to 54,Owner,11-50 employees,0
2438,VNM,Male,Finance,35 to 54,Owner,2-10 employees,0
2439,VNM,Male,Finance,35 to 54,Owner,Myself Only,0
2440,VNM,Male,Finance,35 to 54,Partner,Any Company Size,0
2441,VNM,Male,Finance,35 to 54,Partner,"10,001+ employees",0
2442,VNM,Male,Finance,35 to 54,Partner,"5001-10,000 employees",0
2443,VNM,Male,Finance,35 to 54,Partner,1001-5000 employees,0
2444,VNM,Male,Finance,35 to 54,Partner,501-1000 employees,0
2445,VNM,Male,Finance,35 to 54,Partner,201-500 employees,0
2446,VNM,Male,Finance,35 to 54,Partner,51-200 employees,0
2447,VNM,Male,Finance,35 to 54,Partner,11-50 employees,0
2448,VNM,Male,Finance,35 to 54,Partner,2-10 employees,0
2449,VNM,Male,Finance,35 to 54,Partner,Myself Only,0
2450,VNM,Male,Finance,35 to 54,CXO,Any Company Size,590
2451,VNM,Male,Finance,35 to 54,CXO,"10,001+ employees",0
2452,VNM,Male,Finance,35 to 54,CXO,"5001-10,000 employees",0
2453,VNM,Male,Finance,35 to 54,CXO,1001-5000 employees,0
2454,VNM,Male,Finance,35 to 54,CXO,501-1000 employees,0
2455,VNM,Male,Finance,35 to 54,CXO,201-500 employees,0
2456,VNM,Male,Finance,35 to 54,CXO,51-200 employees,0
2457,VNM,Male,Finance,35 to 54,CXO,11-50 employees,0
2458,VNM,Male,Finance,35 to 54,CXO,2-10 employees,0
2459,VNM,Male,Finance,35 to 54,CXO,Myself Only,0
2460,VNM,Male,Finance,35 to 54,VP,Any Company Size,330
2461,VNM,Male,Finance,35 to 54,VP,"10,001+ employees",0
2462,VNM,Male,Finance,35 to 54,VP,"5001-10,000 employees",0
2463,VNM,Male,Finance,35 to 54,VP,1001-5000 employees,0
2464,VNM,Male,Finance,35 to 54,VP,501-1000 employees,0
2465,VNM,Male,Finance,35 to 54,VP,201-500 employees,0
2466,VNM,Male,Finance,35 to 54,VP,51-200 employees,0
2467,VNM,Male,Finance,35 to 54,VP,11-50 employees,0
2468,VNM,Male,Finance,35 to 54,VP,2-10 employees,0
2469,VNM,Male,Finance,35 to 54,VP,Myself Only,0
2470,VNM,Male,Finance,35 to 54,Director,Any Company Size,1400
2471,VNM,Male,Finance,35 to 54,Director,"10,001+ employees",410
2472,VNM,Male,Finance,35 to 54,Director,"5001-10,000 employees",0
2473,VNM,Male,Finance,35 to 54,Director,1001-5000 employees,0
2474,VNM,Male,Finance,35 to 54,Director,501-1000 employees,0
2475,VNM,Male,Finance,35 to 54,Director,201-500 employees,0
2476,VNM,Male,Finance,35 to 54,Director,51-200 employees,0
2477,VNM,Male,Finance,35 to 54,Director,11-50 employees,0
2478,VNM,Male,Finance,35 to 54,Director,2-10 employees,0
2479,VNM,Male,Finance,35 to 54,Director,Myself Only,0
2480,VNM,Male,Finance,35 to 54,Manager,Any Company Size,940
2481,VNM,Male,Finance,35 to 54,Manager,"10,001+ employees",320
2482,VNM,Male,Finance,35 to 54,Manager,"5001-10,000 employees",0
2483,VNM,Male,Finance,35 to 54,Manager,1001-5000 employees,0
2484,VNM,Male,Finance,35 to 54,Manager,501-1000 employees,0
2485,VNM,Male,Finance,35 to 54,Manager,201-500 employees,0
2486,VNM,Male,Finance,35 to 54,Manager,51-200 employees,0
2487,VNM,Male,Finance,35 to 54,Manager,11-50 employees,0
2488,VNM,Male,Finance,35 to 54,Manager,2-10 employees,0
2489,VNM,Male,Finance,35 to 54,Manager,Myself Only,0
2490,VNM,Male,Finance,35 to 54,Senior,Any Company Size,1700
2491,VNM,Male,Finance,35 to 54,Senior,"10,001+ employees",510
2492,VNM,Male,Finance,35 to 54,Senior,"5001-10,000 employees",0
2493,VNM,Male,Finance,35 to 54,Senior,1001-5000 employees,0
2494,VNM,Male,Finance,35 to 54,Senior,501-1000 employees,0
2495,VNM,Male,Finance,35 to 54,Senior,201-500 employees,0
2496,VNM,Male,Finance,35 to 54,Senior,51-200 employees,0
2497,VNM,Male,Finance,35 to 54,Senior,11-50 employees,0
2498,VNM,Male,Finance,35 to 54,Senior,2-10 employees,0
2499,VNM,Male,Finance,35 to 54,Senior,Myself Only,0
2500,VNM,Male,Finance,35 to 54,Entry,Any Company Size,970
2501,VNM,Male,Finance,35 to 54,Entry,"10,001+ employees",310
2502,VNM,Male,Finance,35 to 54,Entry,"5001-10,000 employees",0
2503,VNM,Male,Finance,35 to 54,Entry,1001-5000 employees,0
2504,VNM,Male,Finance,35 to 54,Entry,501-1000 employees,0
2505,VNM,Male,Finance,35 to 54,Entry,201-500 employees,0
2506,VNM,Male,Finance,35 to 54,Entry,51-200 employees,0
2507,VNM,Male,Finance,35 to 54,Entry,11-50 employees,0
2508,VNM,Male,Finance,35 to 54,Entry,2-10 employees,0
2509,VNM,Male,Finance,35 to 54,Entry,Myself Only,0
2510,VNM,Male,Finance,35 to 54,Training,Any Company Size,0
2511,VNM,Male,Finance,35 to 54,Training,"10,001+ employees",0
2512,VNM,Male,Finance,35 to 54,Training,"5001-10,000 employees",0
2513,VNM,Male,Finance,35 to 54,Training,1001-5000 employees,0
2514,VNM,Male,Finance,35 to 54,Training,501-1000 employees,0
2515,VNM,Male,Finance,35 to 54,Training,201-500 employees,0
2516,VNM,Male,Finance,35 to 54,Training,51-200 employees,0
2517,VNM,Male,Finance,35 to 54,Training,11-50 employees,0
2518,VNM,Male,Finance,35 to 54,Training,2-10 employees,0
2519,VNM,Male,Finance,35 to 54,Training,Myself Only,0
2520,VNM,Male,Finance,35 to 54,Unpaid,Any Company Size,0
2521,VNM,Male,Finance,35 to 54,Unpaid,"10,001+ employees",0
2522,VNM,Male,Finance,35 to 54,Unpaid,"5001-10,000 employees",0
2523,VNM,Male,Finance,35 to 54,Unpaid,1001-5000 employees,0
2524,VNM,Male,Finance,35 to 54,Unpaid,501-1000 employees,0
2525,VNM,Male,Finance,35 to 54,Unpaid,201-500 employees,0
2526,VNM,Male,Finance,35 to 54,Unpaid,51-200 employees,0
2527,VNM,Male,Finance,35 to 54,Unpaid,11-50 employees,0
2528,VNM,Male,Finance,35 to 54,Unpaid,2-10 employees,0
2529,VNM,Male,Finance,35 to 54,Unpaid,Myself Only,0
2530,VNM,Male,Finance,25 to 34,Any Job Seniority,Any Company Size,30000
2531,VNM,Male,Finance,25 to 34,Any Job Seniority,"10,001+ employees",7000
2532,VNM,Male,Finance,25 to 34,Any Job Seniority,"5001-10,000 employees",1600
2533,VNM,Male,Finance,25 to 34,Any Job Seniority,1001-5000 employees,3200
2534,VNM,Male,Finance,25 to 34,Any Job Seniority,501-1000 employees,1300
2535,VNM,Male,Finance,25 to 34,Any Job Seniority,201-500 employees,1200
2536,VNM,Male,Finance,25 to 34,Any Job Seniority,51-200 employees,1800
2537,VNM,Male,Finance,25 to 34,Any Job Seniority,11-50 employees,1500
2538,VNM,Male,Finance,25 to 34,Any Job Seniority,2-10 employees,1000
2539,VNM,Male,Finance,25 to 34,Any Job Seniority,Myself Only,0
2540,VNM,Male,Finance,25 to 34,Owner,Any Company Size,690
2541,VNM,Male,Finance,25 to 34,Owner,"10,001+ employees",0
2542,VNM,Male,Finance,25 to 34,Owner,"5001-10,000 employees",0
2543,VNM,Male,Finance,25 to 34,Owner,1001-5000 employees,0
2544,VNM,Male,Finance,25 to 34,Owner,501-1000 employees,0
2545,VNM,Male,Finance,25 to 34,Owner,201-500 employees,0
2546,VNM,Male,Finance,25 to 34,Owner,51-200 employees,0
2547,VNM,Male,Finance,25 to 34,Owner,11-50 employees,0
2548,VNM,Male,Finance,25 to 34,Owner,2-10 employees,0
2549,VNM,Male,Finance,25 to 34,Owner,Myself Only,0
2550,VNM,Male,Finance,25 to 34,Partner,Any Company Size,0
2551,VNM,Male,Finance,25 to 34,Partner,"10,001+ employees",0
2552,VNM,Male,Finance,25 to 34,Partner,"5001-10,000 employees",0
2553,VNM,Male,Finance,25 to 34,Partner,1001-5000 employees,0
2554,VNM,Male,Finance,25 to 34,Partner,501-1000 employees,0
2555,VNM,Male,Finance,25 to 34,Partner,201-500 employees,0
2556,VNM,Male,Finance,25 to 34,Partner,51-200 employees,0
2557,VNM,Male,Finance,25 to 34,Partner,11-50 employees,0
2558,VNM,Male,Finance,25 to 34,Partner,2-10 employees,0
2559,VNM,Male,Finance,25 to 34,Partner,Myself Only,0
2560,VNM,Male,Finance,25 to 34,CXO,Any Company Size,620
2561,VNM,Male,Finance,25 to 34,CXO,"10,001+ employees",0
2562,VNM,Male,Finance,25 to 34,CXO,"5001-10,000 employees",0
2563,VNM,Male,Finance,25 to 34,CXO,1001-5000 employees,0
2564,VNM,Male,Finance,25 to 34,CXO,501-1000 employees,0
2565,VNM,Male,Finance,25 to 34,CXO,201-500 employees,0
2566,VNM,Male,Finance,25 to 34,CXO,51-200 employees,0
2567,VNM,Male,Finance,25 to 34,CXO,11-50 employees,0
2568,VNM,Male,Finance,25 to 34,CXO,2-10 employees,0
2569,VNM,Male,Finance,25 to 34,CXO,Myself Only,0
2570,VNM,Male,Finance,25 to 34,VP,Any Company Size,380
2571,VNM,Male,Finance,25 to 34,VP,"10,001+ employees",0
2572,VNM,Male,Finance,25 to 34,VP,"5001-10,000 employees",0
2573,VNM,Male,Finance,25 to 34,VP,1001-5000 employees,0
2574,VNM,Male,Finance,25 to 34,VP,501-1000 employees,0
2575,VNM,Male,Finance,25 to 34,VP,201-500 employees,0
2576,VNM,Male,Finance,25 to 34,VP,51-200 employees,0
2577,VNM,Male,Finance,25 to 34,VP,11-50 employees,0
2578,VNM,Male,Finance,25 to 34,VP,2-10 employees,0
2579,VNM,Male,Finance,25 to 34,VP,Myself Only,0
2580,VNM,Male,Finance,25 to 34,Director,Any Company Size,1500
2581,VNM,Male,Finance,25 to 34,Director,"10,001+ employees",370
2582,VNM,Male,Finance,25 to 34,Director,"5001-10,000 employees",0
2583,VNM,Male,Finance,25 to 34,Director,1001-5000 employees,0
2584,VNM,Male,Finance,25 to 34,Director,501-1000 employees,0
2585,VNM,Male,Finance,25 to 34,Director,201-500 employees,0
2586,VNM,Male,Finance,25 to 34,Director,51-200 employees,0
2587,VNM,Male,Finance,25 to 34,Director,11-50 employees,0
2588,VNM,Male,Finance,25 to 34,Director,2-10 employees,0
2589,VNM,Male,Finance,25 to 34,Director,Myself Only,0
2590,VNM,Male,Finance,25 to 34,Manager,Any Company Size,2200
2591,VNM,Male,Finance,25 to 34,Manager,"10,001+ employees",630
2592,VNM,Male,Finance,25 to 34,Manager,"5001-10,000 employees",0
2593,VNM,Male,Finance,25 to 34,Manager,1001-5000 employees,350
2594,VNM,Male,Finance,25 to 34,Manager,501-1000 employees,0
2595,VNM,Male,Finance,25 to 34,Manager,201-500 employees,0
2596,VNM,Male,Finance,25 to 34,Manager,51-200 employees,0
2597,VNM,Male,Finance,25 to 34,Manager,11-50 employees,0
2598,VNM,Male,Finance,25 to 34,Manager,2-10 employees,0
2599,VNM,Male,Finance,25 to 34,Manager,Myself Only,0
2600,VNM,Male,Finance,25 to 34,Senior,Any Company Size,7900
2601,VNM,Male,Finance,25 to 34,Senior,"10,001+ employees",2500
2602,VNM,Male,Finance,25 to 34,Senior,"5001-10,000 employees",540
2603,VNM,Male,Finance,25 to 34,Senior,1001-5000 employees,1100
2604,VNM,Male,Finance,25 to 34,Senior,501-1000 employees,500
2605,VNM,Male,Finance,25 to 34,Senior,201-500 employees,330
2606,VNM,Male,Finance,25 to 34,Senior,51-200 employees,650
2607,VNM,Male,Finance,25 to 34,Senior,11-50 employees,410
2608,VNM,Male,Finance,25 to 34,Senior,2-10 employees,0
2609,VNM,Male,Finance,25 to 34,Senior,Myself Only,0
2610,VNM,Male,Finance,25 to 34,Entry,Any Company Size,8000
2611,VNM,Male,Finance,25 to 34,Entry,"10,001+ employees",2500
2612,VNM,Male,Finance,25 to 34,Entry,"5001-10,000 employees",550
2613,VNM,Male,Finance,25 to 34,Entry,1001-5000 employees,840
2614,VNM,Male,Finance,25 to 34,Entry,501-1000 employees,380
2615,VNM,Male,Finance,25 to 34,Entry,201-500 employees,330
2616,VNM,Male,Finance,25 to 34,Entry,51-200 employees,550
2617,VNM,Male,Finance,25 to 34,Entry,11-50 employees,450
2618,VNM,Male,Finance,25 to 34,Entry,2-10 employees,310
2619,VNM,Male,Finance,25 to 34,Entry,Myself Only,0
2620,VNM,Male,Finance,25 to 34,Training,Any Company Size,560
2621,VNM,Male,Finance,25 to 34,Training,"10,001+ employees",0
2622,VNM,Male,Finance,25 to 34,Training,"5001-10,000 employees",0
2623,VNM,Male,Finance,25 to 34,Training,1001-5000 employees,0
2624,VNM,Male,Finance,25 to 34,Training,501-1000 employees,0
2625,VNM,Male,Finance,25 to 34,Training,201-500 employees,0
2626,VNM,Male,Finance,25 to 34,Training,51-200 employees,0
2627,VNM,Male,Finance,25 to 34,Training,11-50 employees,0
2628,VNM,Male,Finance,25 to 34,Training,2-10 employees,0
2629,VNM,Male,Finance,25 to 34,Training,Myself Only,0
2630,VNM,Male,Finance,25 to 34,Unpaid,Any Company Size,0
2631,VNM,Male,Finance,25 to 34,Unpaid,"10,001+ employees",0
2632,VNM,Male,Finance,25 to 34,Unpaid,"5001-10,000 employees",0
2633,VNM,Male,Finance,25 to 34,Unpaid,1001-5000 employees,0
2634,VNM,Male,Finance,25 to 34,Unpaid,501-1000 employees,0
2635,VNM,Male,Finance,25 to 34,Unpaid,201-500 employees,0
2636,VNM,Male,Finance,25 to 34,Unpaid,51-200 employees,0
2637,VNM,Male,Finance,25 to 34,Unpaid,11-50 employees,0
2638,VNM,Male,Finance,25 to 34,Unpaid,2-10 employees,0
2639,VNM,Male,Finance,25 to 34,Unpaid,Myself Only,0
2640,VNM,Male,Finance,18 to 24,Any Job Seniority,Any Company Size,8600
2641,VNM,Male,Finance,18 to 24,Any Job Seniority,"10,001+ employees",2700
