,Country,Gender,Company Industry,Age Range,Job seniority,Company Size,Count
5368,GBR,Male,Finance,Any Age Range,Director,2-10 employees,22000
5369,GBR,Male,Finance,Any Age Range,Director,Myself Only,5100
5370,GBR,Male,Finance,Any Age Range,Manager,Any Company Size,95000
5371,GBR,Male,Finance,Any Age Range,Manager,"10,001+ employees",37000
5372,GBR,Male,Finance,Any Age Range,Manager,"5001-10,000 employees",5500
5373,GBR,Male,Finance,Any Age Range,Manager,1001-5000 employees,15000
5374,GBR,Male,Finance,Any Age Range,Manager,501-1000 employees,4700
5375,GBR,Male,Finance,Any Age Range,Manager,201-500 employees,5600
5376,GBR,Male,Finance,Any Age Range,Manager,51-200 employees,6900
5377,GBR,Male,Finance,Any Age Range,Manager,11-50 employees,6100
5378,GBR,Male,Finance,Any Age Range,Manager,2-10 employees,5300
5379,GBR,Male,Finance,Any Age Range,Manager,Myself Only,2900
5380,GBR,Male,Finance,Any Age Range,Senior,Any Company Size,340000
5381,GBR,Male,Finance,Any Age Range,Senior,"10,001+ employees",110000
5382,GBR,Male,Finance,Any Age Range,Senior,"5001-10,000 employees",18000
5383,GBR,Male,Finance,Any Age Range,Senior,1001-5000 employees,52000
5384,GBR,Male,Finance,Any Age Range,Senior,501-1000 employees,17000
5385,GBR,Male,Finance,Any Age Range,Senior,201-500 employees,21000
5386,GBR,Male,Finance,Any Age Range,Senior,51-200 employees,28000
5387,GBR,Male,Finance,Any Age Range,Senior,11-50 employees,27000
5388,GBR,Male,Finance,Any Age Range,Senior,2-10 employees,19000
5389,GBR,Male,Finance,Any Age Range,Senior,Myself Only,7000
5390,GBR,Male,Finance,Any Age Range,Entry,Any Company Size,180000
5391,GBR,Male,Finance,Any Age Range,Entry,"10,001+ employees",57000
5392,GBR,Male,Finance,Any Age Range,Entry,"5001-10,000 employees",8000
5393,GBR,Male,Finance,Any Age Range,Entry,1001-5000 employees,25000
5394,GBR,Male,Finance,Any Age Range,Entry,501-1000 employees,8200
5395,GBR,Male,Finance,Any Age Range,Entry,201-500 employees,10000
5396,GBR,Male,Finance,Any Age Range,Entry,51-200 employees,14000
5397,GBR,Male,Finance,Any Age Range,Entry,11-50 employees,12000
5398,GBR,Male,Finance,Any Age Range,Entry,2-10 employees,17000
5399,GBR,Male,Finance,Any Age Range,Entry,Myself Only,3900
5400,GBR,Male,Finance,Any Age Range,Training,Any Company Size,5700
5401,GBR,Male,Finance,Any Age Range,Training,"10,001+ employees",1400
5402,GBR,Male,Finance,Any Age Range,Training,"5001-10,000 employees",0
5403,GBR,Male,Finance,Any Age Range,Training,1001-5000 employees,910
5404,GBR,Male,Finance,Any Age Range,Training,501-1000 employees,0
5405,GBR,Male,Finance,Any Age Range,Training,201-500 employees,350
5406,GBR,Male,Finance,Any Age Range,Training,51-200 employees,560
5407,GBR,Male,Finance,Any Age Range,Training,11-50 employees,720
5408,GBR,Male,Finance,Any Age Range,Training,2-10 employees,410
5409,GBR,Male,Finance,Any Age Range,Training,Myself Only,0
5410,GBR,Male,Finance,Any Age Range,Unpaid,Any Company Size,12000
5411,GBR,Male,Finance,Any Age Range,Unpaid,"10,001+ employees",1800
5412,GBR,Male,Finance,Any Age Range,Unpaid,"5001-10,000 employees",0
5413,GBR,Male,Finance,Any Age Range,Unpaid,1001-5000 employees,370
5414,GBR,Male,Finance,Any Age Range,Unpaid,501-1000 employees,0
5415,GBR,Male,Finance,Any Age Range,Unpaid,201-500 employees,0
5416,GBR,Male,Finance,Any Age Range,Unpaid,51-200 employees,310
5417,GBR,Male,Finance,Any Age Range,Unpaid,11-50 employees,310
5418,GBR,Male,Finance,Any Age Range,Unpaid,2-10 employees,1200
5419,GBR,Male,Finance,Any Age Range,Unpaid,Myself Only,310
5420,GBR,Male,Finance,55+,Any Job Seniority,Any Company Size,100000
5421,GBR,Male,Finance,55+,Any Job Seniority,"10,001+ employees",27000
5422,GBR,Male,Finance,55+,Any Job Seniority,"5001-10,000 employees",4100
5423,GBR,Male,Finance,55+,Any Job Seniority,1001-5000 employees,11000
5424,GBR,Male,Finance,55+,Any Job Seniority,501-1000 employees,4100
5425,GBR,Male,Finance,55+,Any Job Seniority,201-500 employees,5700
5426,GBR,Male,Finance,55+,Any Job Seniority,51-200 employees,9000
5427,GBR,Male,Finance,55+,Any Job Seniority,11-50 employees,12000
5428,GBR,Male,Finance,55+,Any Job Seniority,2-10 employees,12000
5429,GBR,Male,Finance,55+,Any Job Seniority,Myself Only,2500
5430,GBR,Male,Finance,55+,Owner,Any Company Size,7000
5431,GBR,Male,Finance,55+,Owner,"10,001+ employees",510
5432,GBR,Male,Finance,55+,Owner,"5001-10,000 employees",0
5433,GBR,Male,Finance,55+,Owner,1001-5000 employees,480
5434,GBR,Male,Finance,55+,Owner,501-1000 employees,0
5435,GBR,Male,Finance,55+,Owner,201-500 employees,470
5436,GBR,Male,Finance,55+,Owner,51-200 employees,910
5437,GBR,Male,Finance,55+,Owner,11-50 employees,1900
5438,GBR,Male,Finance,55+,Owner,2-10 employees,2800
5439,GBR,Male,Finance,55+,Owner,Myself Only,0
5440,GBR,Male,Finance,55+,Partner,Any Company Size,5700
5441,GBR,Male,Finance,55+,Partner,"10,001+ employees",600
5442,GBR,Male,Finance,55+,Partner,"5001-10,000 employees",0
5443,GBR,Male,Finance,55+,Partner,1001-5000 employees,800
5444,GBR,Male,Finance,55+,Partner,501-1000 employees,390
5445,GBR,Male,Finance,55+,Partner,201-500 employees,740
5446,GBR,Male,Finance,55+,Partner,51-200 employees,1300
5447,GBR,Male,Finance,55+,Partner,11-50 employees,2300
5448,GBR,Male,Finance,55+,Partner,2-10 employees,2200
5449,GBR,Male,Finance,55+,Partner,Myself Only,0
5450,GBR,Male,Finance,55+,CXO,Any Company Size,8000
5451,GBR,Male,Finance,55+,CXO,"10,001+ employees",1000
5452,GBR,Male,Finance,55+,CXO,"5001-10,000 employees",310
5453,GBR,Male,Finance,55+,CXO,1001-5000 employees,1100
5454,GBR,Male,Finance,55+,CXO,501-1000 employees,520
5455,GBR,Male,Finance,55+,CXO,201-500 employees,900
5456,GBR,Male,Finance,55+,CXO,51-200 employees,1800
5457,GBR,Male,Finance,55+,CXO,11-50 employees,2700
5458,GBR,Male,Finance,55+,CXO,2-10 employees,2400
5459,GBR,Male,Finance,55+,CXO,Myself Only,0
5460,GBR,Male,Finance,55+,VP,Any Company Size,8700
5461,GBR,Male,Finance,55+,VP,"10,001+ employees",2300
5462,GBR,Male,Finance,55+,VP,"5001-10,000 employees",0
5463,GBR,Male,Finance,55+,VP,1001-5000 employees,960
5464,GBR,Male,Finance,55+,VP,501-1000 employees,320
5465,GBR,Male,Finance,55+,VP,201-500 employees,510
5466,GBR,Male,Finance,55+,VP,51-200 employees,930
5467,GBR,Male,Finance,55+,VP,11-50 employees,1800
5468,GBR,Male,Finance,55+,VP,2-10 employees,2100
5469,GBR,Male,Finance,55+,VP,Myself Only,0
5470,GBR,Male,Finance,55+,Director,Any Company Size,29000
5471,GBR,Male,Finance,55+,Director,"10,001+ employees",8700
5472,GBR,Male,Finance,55+,Director,"5001-10,000 employees",1200
5473,GBR,Male,Finance,55+,Director,1001-5000 employees,3400
5474,GBR,Male,Finance,55+,Director,501-1000 employees,1400
5475,GBR,Male,Finance,55+,Director,201-500 employees,2000
5476,GBR,Male,Finance,55+,Director,51-200 employees,3800
5477,GBR,Male,Finance,55+,Director,11-50 employees,4900
5478,GBR,Male,Finance,55+,Director,2-10 employees,5300
5479,GBR,Male,Finance,55+,Director,Myself Only,790
5480,GBR,Male,Finance,55+,Manager,Any Company Size,11000
5481,GBR,Male,Finance,55+,Manager,"10,001+ employees",4900
5482,GBR,Male,Finance,55+,Manager,"5001-10,000 employees",650
5483,GBR,Male,Finance,55+,Manager,1001-5000 employees,1600
5484,GBR,Male,Finance,55+,Manager,501-1000 employees,540
5485,GBR,Male,Finance,55+,Manager,201-500 employees,670
5486,GBR,Male,Finance,55+,Manager,51-200 employees,940
5487,GBR,Male,Finance,55+,Manager,11-50 employees,780
5488,GBR,Male,Finance,55+,Manager,2-10 employees,640
5489,GBR,Male,Finance,55+,Manager,Myself Only,320
5490,GBR,Male,Finance,55+,Senior,Any Company Size,28000
5491,GBR,Male,Finance,55+,Senior,"10,001+ employees",8100
5492,GBR,Male,Finance,55+,Senior,"5001-10,000 employees",1500
5493,GBR,Male,Finance,55+,Senior,1001-5000 employees,3900
5494,GBR,Male,Finance,55+,Senior,501-1000 employees,1400
5495,GBR,Male,Finance,55+,Senior,201-500 employees,1700
5496,GBR,Male,Finance,55+,Senior,51-200 employees,2100
5497,GBR,Male,Finance,55+,Senior,11-50 employees,2500
5498,GBR,Male,Finance,55+,Senior,2-10 employees,2000
5499,GBR,Male,Finance,55+,Senior,Myself Only,710
5500,GBR,Male,Finance,55+,Entry,Any Company Size,8800
5501,GBR,Male,Finance,55+,Entry,"10,001+ employees",3000
5502,GBR,Male,Finance,55+,Entry,"5001-10,000 employees",480
5503,GBR,Male,Finance,55+,Entry,1001-5000 employees,1200
5504,GBR,Male,Finance,55+,Entry,501-1000 employees,360
5505,GBR,Male,Finance,55+,Entry,201-500 employees,410
5506,GBR,Male,Finance,55+,Entry,51-200 employees,600
5507,GBR,Male,Finance,55+,Entry,11-50 employees,520
5508,GBR,Male,Finance,55+,Entry,2-10 employees,650
5509,GBR,Male,Finance,55+,Entry,Myself Only,0
5510,GBR,Male,Finance,55+,Training,Any Company Size,0
5511,GBR,Male,Finance,55+,Training,"10,001+ employees",0
5512,GBR,Male,Finance,55+,Training,"5001-10,000 employees",0
5513,GBR,Male,Finance,55+,Training,1001-5000 employees,0
5514,GBR,Male,Finance,55+,Training,501-1000 employees,0
5515,GBR,Male,Finance,55+,Training,201-500 employees,0
5516,GBR,Male,Finance,55+,Training,51-200 employees,0
5517,GBR,Male,Finance,55+,Training,11-50 employees,0
5518,GBR,Male,Finance,55+,Training,2-10 employees,0
5519,GBR,Male,Finance,55+,Training,Myself Only,0
5520,GBR,Male,Finance,55+,Unpaid,Any Company Size,2200
5521,GBR,Male,Finance,55+,Unpaid,"10,001+ employees",0
5522,GBR,Male,Finance,55+,Unpaid,"5001-10,000 employees",0
5523,GBR,Male,Finance,55+,Unpaid,1001-5000 employees,0
5524,GBR,Male,Finance,55+,Unpaid,501-1000 employees,0
5525,GBR,Male,Finance,55+,Unpaid,201-500 employees,0
5526,GBR,Male,Finance,55+,Unpaid,51-200 employees,0
5527,GBR,Male,Finance,55+,Unpaid,11-50 employees,0
5528,GBR,Male,Finance,55+,Unpaid,2-10 employees,0
5529,GBR,Male,Finance,55+,Unpaid,Myself Only,0
5530,GBR,Male,Finance,35 to 54,Any Job Seniority,Any Company Size,420000
5531,GBR,Male,Finance,35 to 54,Any Job Seniority,"10,001+ employees",140000
5532,GBR,Male,Finance,35 to 54,Any Job Seniority,"5001-10,000 employees",21000
5533,GBR,Male,Finance,35 to 54,Any Job Seniority,1001-5000 employees,58000
5534,GBR,Male,Finance,35 to 54,Any Job Seniority,501-1000 employees,20000
5535,GBR,Male,Finance,35 to 54,Any Job Seniority,201-500 employees,24000
5536,GBR,Male,Finance,35 to 54,Any Job Seniority,51-200 employees,35000
5537,GBR,Male,Finance,35 to 54,Any Job Seniority,11-50 employees,37000
5538,GBR,Male,Finance,35 to 54,Any Job Seniority,2-10 employees,33000
5539,GBR,Male,Finance,35 to 54,Any Job Seniority,Myself Only,9800
5540,GBR,Male,Finance,35 to 54,Owner,Any Company Size,19000
5541,GBR,Male,Finance,35 to 54,Owner,"10,001+ employees",1600
5542,GBR,Male,Finance,35 to 54,Owner,"5001-10,000 employees",360
5543,GBR,Male,Finance,35 to 54,Owner,1001-5000 employees,1200
5544,GBR,Male,Finance,35 to 54,Owner,501-1000 employees,520
5545,GBR,Male,Finance,35 to 54,Owner,201-500 employees,1000
5546,GBR,Male,Finance,35 to 54,Owner,51-200 employees,2100
5547,GBR,Male,Finance,35 to 54,Owner,11-50 employees,4900
5548,GBR,Male,Finance,35 to 54,Owner,2-10 employees,7200
5549,GBR,Male,Finance,35 to 54,Owner,Myself Only,770
5550,GBR,Male,Finance,35 to 54,Partner,Any Company Size,13000
5551,GBR,Male,Finance,35 to 54,Partner,"10,001+ employees",1500
5552,GBR,Male,Finance,35 to 54,Partner,"5001-10,000 employees",390
5553,GBR,Male,Finance,35 to 54,Partner,1001-5000 employees,1600
5554,GBR,Male,Finance,35 to 54,Partner,501-1000 employees,910
5555,GBR,Male,Finance,35 to 54,Partner,201-500 employees,1500
5556,GBR,Male,Finance,35 to 54,Partner,51-200 employees,3000
5557,GBR,Male,Finance,35 to 54,Partner,11-50 employees,4800
5558,GBR,Male,Finance,35 to 54,Partner,2-10 employees,4500
5559,GBR,Male,Finance,35 to 54,Partner,Myself Only,380
5560,GBR,Male,Finance,35 to 54,CXO,Any Company Size,19000
5561,GBR,Male,Finance,35 to 54,CXO,"10,001+ employees",2900
5562,GBR,Male,Finance,35 to 54,CXO,"5001-10,000 employees",590
5563,GBR,Male,Finance,35 to 54,CXO,1001-5000 employees,2100
5564,GBR,Male,Finance,35 to 54,CXO,501-1000 employees,920
5565,GBR,Male,Finance,35 to 54,CXO,201-500 employees,1700
5566,GBR,Male,Finance,35 to 54,CXO,51-200 employees,3200
5567,GBR,Male,Finance,35 to 54,CXO,11-50 employees,5300
5568,GBR,Male,Finance,35 to 54,CXO,2-10 employees,4500
5569,GBR,Male,Finance,35 to 54,CXO,Myself Only,590
5570,GBR,Male,Finance,35 to 54,VP,Any Company Size,35000
5571,GBR,Male,Finance,35 to 54,VP,"10,001+ employees",17000
5572,GBR,Male,Finance,35 to 54,VP,"5001-10,000 employees",1200
5573,GBR,Male,Finance,35 to 54,VP,1001-5000 employees,3400
5574,GBR,Male,Finance,35 to 54,VP,501-1000 employees,1300
5575,GBR,Male,Finance,35 to 54,VP,201-500 employees,1500
5576,GBR,Male,Finance,35 to 54,VP,51-200 employees,2700
5577,GBR,Male,Finance,35 to 54,VP,11-50 employees,3900
5578,GBR,Male,Finance,35 to 54,VP,2-10 employees,4300
5579,GBR,Male,Finance,35 to 54,VP,Myself Only,580
5580,GBR,Male,Finance,35 to 54,Director,Any Company Size,89000
5581,GBR,Male,Finance,35 to 54,Director,"10,001+ employees",29000
5582,GBR,Male,Finance,35 to 54,Director,"5001-10,000 employees",4700
5583,GBR,Male,Finance,35 to 54,Director,1001-5000 employees,12000
5584,GBR,Male,Finance,35 to 54,Director,501-1000 employees,4600
5585,GBR,Male,Finance,35 to 54,Director,201-500 employees,6100
5586,GBR,Male,Finance,35 to 54,Director,51-200 employees,9800
5587,GBR,Male,Finance,35 to 54,Director,11-50 employees,12000
5588,GBR,Male,Finance,35 to 54,Director,2-10 employees,11000
5589,GBR,Male,Finance,35 to 54,Director,Myself Only,2700
5590,GBR,Male,Finance,35 to 54,Manager,Any Company Size,46000
5591,GBR,Male,Finance,35 to 54,Manager,"10,001+ employees",19000
5592,GBR,Male,Finance,35 to 54,Manager,"5001-10,000 employees",3200
5593,GBR,Male,Finance,35 to 54,Manager,1001-5000 employees,8400
5594,GBR,Male,Finance,35 to 54,Manager,501-1000 employees,2700
5595,GBR,Male,Finance,35 to 54,Manager,201-500 employees,3100
5596,GBR,Male,Finance,35 to 54,Manager,51-200 employees,3600
5597,GBR,Male,Finance,35 to 54,Manager,11-50 employees,2900
5598,GBR,Male,Finance,35 to 54,Manager,2-10 employees,2000
5599,GBR,Male,Finance,35 to 54,Manager,Myself Only,1400
5600,GBR,Male,Finance,35 to 54,Senior,Any Company Size,150000
5601,GBR,Male,Finance,35 to 54,Senior,"10,001+ employees",50000
5602,GBR,Male,Finance,35 to 54,Senior,"5001-10,000 employees",9000
5603,GBR,Male,Finance,35 to 54,Senior,1001-5000 employees,25000
5604,GBR,Male,Finance,35 to 54,Senior,501-1000 employees,7900
5605,GBR,Male,Finance,35 to 54,Senior,201-500 employees,9100
5606,GBR,Male,Finance,35 to 54,Senior,51-200 employees,12000
5607,GBR,Male,Finance,35 to 54,Senior,11-50 employees,10000
5608,GBR,Male,Finance,35 to 54,Senior,2-10 employees,6500
5609,GBR,Male,Finance,35 to 54,Senior,Myself Only,3200
5610,GBR,Male,Finance,35 to 54,Entry,Any Company Size,54000
5611,GBR,Male,Finance,35 to 54,Entry,"10,001+ employees",20000
5612,GBR,Male,Finance,35 to 54,Entry,"5001-10,000 employees",2900
5613,GBR,Male,Finance,35 to 54,Entry,1001-5000 employees,8400
5614,GBR,Male,Finance,35 to 54,Entry,501-1000 employees,2900
5615,GBR,Male,Finance,35 to 54,Entry,201-500 employees,3100
5616,GBR,Male,Finance,35 to 54,Entry,51-200 employees,4200
5617,GBR,Male,Finance,35 to 54,Entry,11-50 employees,2900
5618,GBR,Male,Finance,35 to 54,Entry,2-10 employees,2900
5619,GBR,Male,Finance,35 to 54,Entry,Myself Only,1400
5620,GBR,Male,Finance,35 to 54,Training,Any Company Size,580
5621,GBR,Male,Finance,35 to 54,Training,"10,001+ employees",0
5622,GBR,Male,Finance,35 to 54,Training,"5001-10,000 employees",0
5623,GBR,Male,Finance,35 to 54,Training,1001-5000 employees,0
5624,GBR,Male,Finance,35 to 54,Training,501-1000 employees,0
5625,GBR,Male,Finance,35 to 54,Training,201-500 employees,0
5626,GBR,Male,Finance,35 to 54,Training,51-200 employees,0
5627,GBR,Male,Finance,35 to 54,Training,11-50 employees,0
5628,GBR,Male,Finance,35 to 54,Training,2-10 employees,0
5629,GBR,Male,Finance,35 to 54,Training,Myself Only,0
5630,GBR,Male,Finance,35 to 54,Unpaid,Any Company Size,2200
5631,GBR,Male,Finance,35 to 54,Unpaid,"10,001+ employees",0
5632,GBR,Male,Finance,35 to 54,Unpaid,"5001-10,000 employees",0
5633,GBR,Male,Finance,35 to 54,Unpaid,1001-5000 employees,0
5634,GBR,Male,Finance,35 to 54,Unpaid,501-1000 employees,0
5635,GBR,Male,Finance,35 to 54,Unpaid,201-500 employees,0
5636,GBR,Male,Finance,35 to 54,Unpaid,51-200 employees,0
5637,GBR,Male,Finance,35 to 54,Unpaid,11-50 employees,0
5638,GBR,Male,Finance,35 to 54,Unpaid,2-10 employees,0
5639,GBR,Male,Finance,35 to 54,Unpaid,Myself Only,0
5640,GBR,Male,Finance,25 to 34,Any Job Seniority,Any Company Size,410000
5641,GBR,Male,Finance,25 to 34,Any Job Seniority,"10,001+ employees",100000
5642,GBR,Male,Finance,25 to 34,Any Job Seniority,"5001-10,000 employees",14000
5643,GBR,Male,Finance,25 to 34,Any Job Seniority,1001-5000 employees,45000
5644,GBR,Male,Finance,25 to 34,Any Job Seniority,501-1000 employees,15000
5645,GBR,Male,Finance,25 to 34,Any Job Seniority,201-500 employees,19000
5646,GBR,Male,Finance,25 to 34,Any Job Seniority,51-200 employees,28000
5647,GBR,Male,Finance,25 to 34,Any Job Seniority,11-50 employees,30000
5648,GBR,Male,Finance,25 to 34,Any Job Seniority,2-10 employees,32000
5649,GBR,Male,Finance,25 to 34,Any Job Seniority,Myself Only,8600
5650,GBR,Male,Finance,25 to 34,Owner,Any Company Size,10000
5651,GBR,Male,Finance,25 to 34,Owner,"10,001+ employees",770
5652,GBR,Male,Finance,25 to 34,Owner,"5001-10,000 employees",0
5653,GBR,Male,Finance,25 to 34,Owner,1001-5000 employees,510
5654,GBR,Male,Finance,25 to 34,Owner,501-1000 employees,0
5655,GBR,Male,Finance,25 to 34,Owner,201-500 employees,410
5656,GBR,Male,Finance,25 to 34,Owner,51-200 employees,810
5657,GBR,Male,Finance,25 to 34,Owner,11-50 employees,1800
5658,GBR,Male,Finance,25 to 34,Owner,2-10 employees,3200
5659,GBR,Male,Finance,25 to 34,Owner,Myself Only,330
5660,GBR,Male,Finance,25 to 34,Partner,Any Company Size,4800
5661,GBR,Male,Finance,25 to 34,Partner,"10,001+ employees",510
5662,GBR,Male,Finance,25 to 34,Partner,"5001-10,000 employees",0
5663,GBR,Male,Finance,25 to 34,Partner,1001-5000 employees,460
5664,GBR,Male,Finance,25 to 34,Partner,501-1000 employees,0
5665,GBR,Male,Finance,25 to 34,Partner,201-500 employees,400
5666,GBR,Male,Finance,25 to 34,Partner,51-200 employees,850
5667,GBR,Male,Finance,25 to 34,Partner,11-50 employees,1300
5668,GBR,Male,Finance,25 to 34,Partner,2-10 employees,1200
5669,GBR,Male,Finance,25 to 34,Partner,Myself Only,0
5670,GBR,Male,Finance,25 to 34,CXO,Any Company Size,9200
5671,GBR,Male,Finance,25 to 34,CXO,"10,001+ employees",1400
5672,GBR,Male,Finance,25 to 34,CXO,"5001-10,000 employees",0
5673,GBR,Male,Finance,25 to 34,CXO,1001-5000 employees,730
5674,GBR,Male,Finance,25 to 34,CXO,501-1000 employees,0
5675,GBR,Male,Finance,25 to 34,CXO,201-500 employees,430
5676,GBR,Male,Finance,25 to 34,CXO,51-200 employees,790
5677,GBR,Male,Finance,25 to 34,CXO,11-50 employees,1500
5678,GBR,Male,Finance,25 to 34,CXO,2-10 employees,1500
5679,GBR,Male,Finance,25 to 34,CXO,Myself Only,420
5680,GBR,Male,Finance,25 to 34,VP,Any Company Size,16000
5681,GBR,Male,Finance,25 to 34,VP,"10,001+ employees",6200
5682,GBR,Male,Finance,25 to 34,VP,"5001-10,000 employees",420
5683,GBR,Male,Finance,25 to 34,VP,1001-5000 employees,1300
5684,GBR,Male,Finance,25 to 34,VP,501-1000 employees,410
5685,GBR,Male,Finance,25 to 34,VP,201-500 employees,520
5686,GBR,Male,Finance,25 to 34,VP,51-200 employees,960
5687,GBR,Male,Finance,25 to 34,VP,11-50 employees,1400
5688,GBR,Male,Finance,25 to 34,VP,2-10 employees,1500
5689,GBR,Male,Finance,25 to 34,VP,Myself Only,350
5690,GBR,Male,Finance,25 to 34,Director,Any Company Size,37000
5691,GBR,Male,Finance,25 to 34,Director,"10,001+ employees",9200
5692,GBR,Male,Finance,25 to 34,Director,"5001-10,000 employees",1200
5693,GBR,Male,Finance,25 to 34,Director,1001-5000 employees,3400
5694,GBR,Male,Finance,25 to 34,Director,501-1000 employees,1100
5695,GBR,Male,Finance,25 to 34,Director,201-500 employees,1800
5696,GBR,Male,Finance,25 to 34,Director,51-200 employees,3300
5697,GBR,Male,Finance,25 to 34,Director,11-50 employees,4300
5698,GBR,Male,Finance,25 to 34,Director,2-10 employees,4500
5699,GBR,Male,Finance,25 to 34,Director,Myself Only,1500
5700,GBR,Male,Finance,25 to 34,Manager,Any Company Size,34000
5701,GBR,Male,Finance,25 to 34,Manager,"10,001+ employees",12000
5702,GBR,Male,Finance,25 to 34,Manager,"5001-10,000 employees",1500
5703,GBR,Male,Finance,25 to 34,Manager,1001-5000 employees,4100
5704,GBR,Male,Finance,25 to 34,Manager,501-1000 employees,1400
5705,GBR,Male,Finance,25 to 34,Manager,201-500 employees,1700
5706,GBR,Male,Finance,25 to 34,Manager,51-200 employees,2100
5707,GBR,Male,Finance,25 to 34,Manager,11-50 employees,2100
5708,GBR,Male,Finance,25 to 34,Manager,2-10 employees,2200
5709,GBR,Male,Finance,25 to 34,Manager,Myself Only,1100
5710,GBR,Male,Finance,25 to 34,Senior,Any Company Size,140000
5711,GBR,Male,Finance,25 to 34,Senior,"10,001+ employees",44000
5712,GBR,Male,Finance,25 to 34,Senior,"5001-10,000 employees",6700
5713,GBR,Male,Finance,25 to 34,Senior,1001-5000 employees,21000
5714,GBR,Male,Finance,25 to 34,Senior,501-1000 employees,6700
5715,GBR,Male,Finance,25 to 34,Senior,201-500 employees,8500
5716,GBR,Male,Finance,25 to 34,Senior,51-200 employees,12000
5717,GBR,Male,Finance,25 to 34,Senior,11-50 employees,12000
5718,GBR,Male,Finance,25 to 34,Senior,2-10 employees,8400
5719,GBR,Male,Finance,25 to 34,Senior,Myself Only,2800
5720,GBR,Male,Finance,25 to 34,Entry,Any Company Size,94000
5721,GBR,Male,Finance,25 to 34,Entry,"10,001+ employees",27000
5722,GBR,Male,Finance,25 to 34,Entry,"5001-10,000 employees",3700
5723,GBR,Male,Finance,25 to 34,Entry,1001-5000 employees,13000
5724,GBR,Male,Finance,25 to 34,Entry,501-1000 employees,4100
5725,GBR,Male,Finance,25 to 34,Entry,201-500 employees,5400
5726,GBR,Male,Finance,25 to 34,Entry,51-200 employees,7800
5727,GBR,Male,Finance,25 to 34,Entry,11-50 employees,6800
5728,GBR,Male,Finance,25 to 34,Entry,2-10 employees,10000
5729,GBR,Male,Finance,25 to 34,Entry,Myself Only,2000
5730,GBR,Male,Finance,25 to 34,Training,Any Company Size,3600
5731,GBR,Male,Finance,25 to 34,Training,"10,001+ employees",810
5732,GBR,Male,Finance,25 to 34,Training,"5001-10,000 employees",0
5733,GBR,Male,Finance,25 to 34,Training,1001-5000 employees,620
5734,GBR,Male,Finance,25 to 34,Training,501-1000 employees,0
5735,GBR,Male,Finance,25 to 34,Training,201-500 employees,0
5736,GBR,Male,Finance,25 to 34,Training,51-200 employees,370
5737,GBR,Male,Finance,25 to 34,Training,11-50 employees,440
5738,GBR,Male,Finance,25 to 34,Training,2-10 employees,0
5739,GBR,Male,Finance,25 to 34,Training,Myself Only,0
5740,GBR,Male,Finance,25 to 34,Unpaid,Any Company Size,6800
5741,GBR,Male,Finance,25 to 34,Unpaid,"10,001+ employees",1100
5742,GBR,Male,Finance,25 to 34,Unpaid,"5001-10,000 employees",0
5743,GBR,Male,Finance,25 to 34,Unpaid,1001-5000 employees,0
5744,GBR,Male,Finance,25 to 34,Unpaid,501-1000 employees,0
5745,GBR,Male,Finance,25 to 34,Unpaid,201-500 employees,0
5746,GBR,Male,Finance,25 to 34,Unpaid,51-200 employees,0
5747,GBR,Male,Finance,25 to 34,Unpaid,11-50 employees,0
5748,GBR,Male,Finance,25 to 34,Unpaid,2-10 employees,810
5749,GBR,Male,Finance,25 to 34,Unpaid,Myself Only,0
5750,GBR,Male,Finance,18 to 24,Any Job Seniority,Any Company Size,73000
5751,GBR,Male,Finance,18 to 24,Any Job Seniority,"10,001+ employees",17000
5752,GBR,Male,Finance,18 to 24,Any Job Seniority,"5001-10,000 employees",2300
5753,GBR,Male,Finance,18 to 24,Any Job Seniority,1001-5000 employees,6800
5754,GBR,Male,Finance,18 to 24,Any Job Seniority,501-1000 employees,2200
5755,GBR,Male,Finance,18 to 24,Any Job Seniority,201-500 employees,3000
5756,GBR,Male,Finance,18 to 24,Any Job Seniority,51-200 employees,4700
5757,GBR,Male,Finance,18 to 24,Any Job Seniority,11-50 employees,5600
5758,GBR,Male,Finance,18 to 24,Any Job Seniority,2-10 employees,8700
5759,GBR,Male,Finance,18 to 24,Any Job Seniority,Myself Only,990
5760,GBR,Male,Finance,18 to 24,Owner,Any Company Size,1600
5761,GBR,Male,Finance,18 to 24,Owner,"10,001+ employees",0
5762,GBR,Male,Finance,18 to 24,Owner,"5001-10,000 employees",0
5763,GBR,Male,Finance,18 to 24,Owner,1001-5000 employees,0
5764,GBR,Male,Finance,18 to 24,Owner,501-1000 employees,0
5765,GBR,Male,Finance,18 to 24,Owner,201-500 employees,0
5766,GBR,Male,Finance,18 to 24,Owner,51-200 employees,0
5767,GBR,Male,Finance,18 to 24,Owner,11-50 employees,0
5768,GBR,Male,Finance,18 to 24,Owner,2-10 employees,500
5769,GBR,Male,Finance,18 to 24,Owner,Myself Only,0
5770,GBR,Male,Finance,18 to 24,Partner,Any Company Size,790
5771,GBR,Male,Finance,18 to 24,Partner,"10,001+ employees",0
5772,GBR,Male,Finance,18 to 24,Partner,"5001-10,000 employees",0
5773,GBR,Male,Finance,18 to 24,Partner,1001-5000 employees,0
5774,GBR,Male,Finance,18 to 24,Partner,501-1000 employees,0
5775,GBR,Male,Finance,18 to 24,Partner,201-500 employees,0
