0,1,2,3,4,5,6
VNM,Any Gender,Any Age Range,Entry,"5001-10,000 employees",Finance,18000
VNM,Any Gender,Any Age Range,Entry,"5001-10,000 employees",IT,17000
VNM,Any Gender,Any Age Range,Entry,1001-5000 employees,Neither IT nor Finance,30000
VNM,Any Gender,Any Age Range,Entry,1001-5000 employees,Finance,43000
VNM,Any Gender,Any Age Range,Entry,1001-5000 employees,IT,35000
VNM,Any Gender,Any Age Range,Entry,501-1000 employees,Neither IT nor Finance,19000
VNM,Any Gender,Any Age Range,Entry,501-1000 employees,Finance,28000
VNM,Any Gender,Any Age Range,Entry,501-1000 employees,IT,21000
VNM,Any Gender,Any Age Range,Entry,201-500 employees,Neither IT nor Finance,24000
VNM,Any Gender,Any Age Range,Entry,201-500 employees,Finance,36000
VNM,Any Gender,Any Age Range,Entry,201-500 employees,IT,26000
VNM,Any Gender,Any Age Range,Entry,51-200 employees,Neither IT nor Finance,33000
VNM,Any Gender,Any Age Range,Entry,51-200 employees,Finance,47000
VNM,Any Gender,Any Age Range,Entry,51-200 employees,IT,35000
VNM,Any Gender,Any Age Range,Entry,11-50 employees,Neither IT nor Finance,38000
VNM,Any Gender,Any Age Range,Entry,11-50 employees,Finance,51000
VNM,Any Gender,Any Age Range,Entry,11-50 employees,IT,40000
VNM,Any Gender,Any Age Range,Entry,2-10 employees,Neither IT nor Finance,27000
VNM,Any Gender,Any Age Range,Entry,2-10 employees,Finance,34000
VNM,Any Gender,Any Age Range,Entry,2-10 employees,IT,28000
VNM,Any Gender,Any Age Range,Entry,Myself Only,Neither IT nor Finance,5200
VNM,Any Gender,Any Age Range,Entry,Myself Only,Finance,7700
VNM,Any Gender,Any Age Range,Entry,Myself Only,IT,5300
VNM,Any Gender,Any Age Range,Training,Any Company Size,Neither IT nor Finance,65000
VNM,Any Gender,Any Age Range,Training,Any Company Size,Finance,76000
VNM,Any Gender,Any Age Range,Training,Any Company Size,IT,69000
VNM,Any Gender,Any Age Range,Training,"10,001+ employees",Neither IT nor Finance,8400
VNM,Any Gender,Any Age Range,Training,"10,001+ employees",Finance,11000
VNM,Any Gender,Any Age Range,Training,"10,001+ employees",IT,9200
VNM,Any Gender,Any Age Range,Training,"5001-10,000 employees",Neither IT nor Finance,1500
VNM,Any Gender,Any Age Range,Training,"5001-10,000 employees",Finance,1800
VNM,Any Gender,Any Age Range,Training,"5001-10,000 employees",IT,1700
VNM,Any Gender,Any Age Range,Training,1001-5000 employees,Neither IT nor Finance,6300
VNM,Any Gender,Any Age Range,Training,1001-5000 employees,Finance,7000
VNM,Any Gender,Any Age Range,Training,1001-5000 employees,IT,6600
VNM,Any Gender,Any Age Range,Training,501-1000 employees,Neither IT nor Finance,5000
VNM,Any Gender,Any Age Range,Training,501-1000 employees,Finance,5400
VNM,Any Gender,Any Age Range,Training,501-1000 employees,IT,5200
VNM,Any Gender,Any Age Range,Training,201-500 employees,Neither IT nor Finance,2800
VNM,Any Gender,Any Age Range,Training,201-500 employees,Finance,3300
VNM,Any Gender,Any Age Range,Training,201-500 employees,IT,3000
