Country,Gender,Age Range,Job seniority,Company Size,Excluded Company Industry,Count
IND,Male,35 to 54,VP,Any Company Size,Finance,220000
IND,Male,35 to 54,VP,Any Company Size,IT,220000
IND,Male,35 to 54,VP,"10,001+ employees",Neither IT nor Finance,24000
IND,Male,35 to 54,VP,"10,001+ employees",Finance,35000
IND,Male,35 to 54,VP,"10,001+ employees",IT,46000
IND,Male,35 to 54,VP,"5001-10,000 employees",Neither IT nor Finance,8200
IND,Male,35 to 54,VP,"5001-10,000 employees",Finance,9900
IND,Male,35 to 54,VP,"5001-10,000 employees",IT,11000
IND,Male,35 to 54,VP,1001-5000 employees,Neither IT nor Finance,19000
IND,Male,35 to 54,VP,1001-5000 employees,Finance,24000
IND,Male,35 to 54,VP,1001-5000 employees,IT,24000
IND,Male,35 to 54,VP,501-1000 employees,Neither IT nor Finance,9600
IND,Male,35 to 54,VP,501-1000 employees,Finance,12000
IND,Male,35 to 54,VP,501-1000 employees,IT,11000
IND,Male,35 to 54,VP,201-500 employees,Neither IT nor Finance,13000
IND,Male,35 to 54,VP,201-500 employees,Finance,16000
IND,Male,35 to 54,VP,201-500 employees,IT,15000
IND,Male,35 to 54,VP,51-200 employees,Neither IT nor Finance,17000
IND,Male,35 to 54,VP,51-200 employees,Finance,22000
IND,Male,35 to 54,VP,51-200 employees,IT,19000
IND,Male,35 to 54,VP,11-50 employees,Neither IT nor Finance,17000
IND,Male,35 to 54,VP,11-50 employees,Finance,23000
IND,Male,35 to 54,VP,11-50 employees,IT,19000
IND,Male,35 to 54,VP,2-10 employees,Neither IT nor Finance,8900
IND,Male,35 to 54,VP,2-10 employees,Finance,12000
IND,Male,35 to 54,VP,2-10 employees,IT,9900
IND,Male,35 to 54,VP,Myself Only,Neither IT nor Finance,1000
IND,Male,35 to 54,VP,Myself Only,Finance,1300
IND,Male,35 to 54,VP,Myself Only,IT,1400
IND,Male,35 to 54,Director,Any Company Size,Neither IT nor Finance,270000
IND,Male,35 to 54,Director,Any Company Size,Finance,350000
IND,Male,35 to 54,Director,Any Company Size,IT,320000
IND,Male,35 to 54,Director,"10,001+ employees",Neither IT nor Finance,38000
IND,Male,35 to 54,Director,"10,001+ employees",Finance,62000
IND,Male,35 to 54,Director,"10,001+ employees",IT,57000
IND,Male,35 to 54,Director,"5001-10,000 employees",Neither IT nor Finance,12000
IND,Male,35 to 54,Director,"5001-10,000 employees",Finance,16000
IND,Male,35 to 54,Director,"5001-10,000 employees",IT,15000
IND,Male,35 to 54,Director,1001-5000 employees,Neither IT nor Finance,26000
IND,Male,35 to 54,Director,1001-5000 employees,Finance,34000
IND,Male,35 to 54,Director,1001-5000 employees,IT,31000
IND,Male,35 to 54,Director,501-1000 employees,Neither IT nor Finance,13000
IND,Male,35 to 54,Director,501-1000 employees,Finance,17000
IND,Male,35 to 54,Director,501-1000 employees,IT,15000
IND,Male,35 to 54,Director,201-500 employees,Neither IT nor Finance,18000
IND,Male,35 to 54,Director,201-500 employees,Finance,24000
IND,Male,35 to 54,Director,201-500 employees,IT,21000
IND,Male,35 to 54,Director,51-200 employees,Neither IT nor Finance,26000
IND,Male,35 to 54,Director,51-200 employees,Finance,36000
IND,Male,35 to 54,Director,51-200 employees,IT,28000
IND,Male,35 to 54,Director,11-50 employees,Neither IT nor Finance,27000
IND,Male,35 to 54,Director,11-50 employees,Finance,39000
IND,Male,35 to 54,Director,11-50 employees,IT,30000
IND,Male,35 to 54,Director,2-10 employees,Neither IT nor Finance,16000
IND,Male,35 to 54,Director,2-10 employees,Finance,23000
IND,Male,35 to 54,Director,2-10 employees,IT,18000
IND,Male,35 to 54,Director,Myself Only,Neither IT nor Finance,1800
IND,Male,35 to 54,Director,Myself Only,Finance,2200
IND,Male,35 to 54,Director,Myself Only,IT,2100
IND,Male,35 to 54,Manager,Any Company Size,Neither IT nor Finance,460000
IND,Male,35 to 54,Manager,Any Company Size,Finance,610000
IND,Male,35 to 54,Manager,Any Company Size,IT,560000
IND,Male,35 to 54,Manager,"10,001+ employees",Neither IT nor Finance,120000
IND,Male,35 to 54,Manager,"10,001+ employees",Finance,190000
IND,Male,35 to 54,Manager,"10,001+ employees",IT,170000
IND,Male,35 to 54,Manager,"5001-10,000 employees",Neither IT nor Finance,33000
IND,Male,35 to 54,Manager,"5001-10,000 employees",Finance,43000
IND,Male,35 to 54,Manager,"5001-10,000 employees",IT,43000
IND,Male,35 to 54,Manager,1001-5000 employees,Neither IT nor Finance,70000
IND,Male,35 to 54,Manager,1001-5000 employees,Finance,89000
IND,Male,35 to 54,Manager,1001-5000 employees,IT,83000
IND,Male,35 to 54,Manager,501-1000 employees,Neither IT nor Finance,30000
IND,Male,35 to 54,Manager,501-1000 employees,Finance,37000
IND,Male,35 to 54,Manager,501-1000 employees,IT,34000
IND,Male,35 to 54,Manager,201-500 employees,Neither IT nor Finance,33000
IND,Male,35 to 54,Manager,201-500 employees,Finance,43000
IND,Male,35 to 54,Manager,201-500 employees,IT,37000
IND,Male,35 to 54,Manager,51-200 employees,Neither IT nor Finance,37000
IND,Male,35 to 54,Manager,51-200 employees,Finance,48000
IND,Male,35 to 54,Manager,51-200 employees,IT,40000
IND,Male,35 to 54,Manager,11-50 employees,Neither IT nor Finance,24000
IND,Male,35 to 54,Manager,11-50 employees,Finance,32000
IND,Male,35 to 54,Manager,11-50 employees,IT,26000
IND,Male,35 to 54,Manager,2-10 employees,Neither IT nor Finance,12000
IND,Male,35 to 54,Manager,2-10 employees,Finance,15000
IND,Male,35 to 54,Manager,2-10 employees,IT,13000
IND,Male,35 to 54,Manager,Myself Only,Neither IT nor Finance,2800
IND,Male,35 to 54,Manager,Myself Only,Finance,3300
IND,Male,35 to 54,Manager,Myself Only,IT,3300
IND,Male,35 to 54,Senior,Any Company Size,Neither IT nor Finance,930000
IND,Male,35 to 54,Senior,Any Company Size,Finance,1500000
IND,Male,35 to 54,Senior,Any Company Size,IT,1100000
IND,Male,35 to 54,Senior,"10,001+ employees",Neither IT nor Finance,190000
IND,Male,35 to 54,Senior,"10,001+ employees",Finance,500000
IND,Male,35 to 54,Senior,"10,001+ employees",IT,270000
IND,Male,35 to 54,Senior,"5001-10,000 employees",Neither IT nor Finance,53000
IND,Male,35 to 54,Senior,"5001-10,000 employees",Finance,87000
IND,Male,35 to 54,Senior,"5001-10,000 employees",IT,64000
IND,Male,35 to 54,Senior,1001-5000 employees,Neither IT nor Finance,110000
IND,Male,35 to 54,Senior,1001-5000 employees,Finance,180000
IND,Male,35 to 54,Senior,1001-5000 employees,IT,130000
IND,Male,35 to 54,Senior,501-1000 employees,Neither IT nor Finance,53000
IND,Male,35 to 54,Senior,501-1000 employees,Finance,80000
IND,Male,35 to 54,Senior,501-1000 employees,IT,59000
IND,Male,35 to 54,Senior,201-500 employees,Neither IT nor Finance,64000
IND,Male,35 to 54,Senior,201-500 employees,Finance,100000
IND,Male,35 to 54,Senior,201-500 employees,IT,70000
IND,Male,35 to 54,Senior,51-200 employees,Neither IT nor Finance,74000
IND,Male,35 to 54,Senior,51-200 employees,Finance,120000
IND,Male,35 to 54,Senior,51-200 employees,IT,80000
IND,Male,35 to 54,Senior,11-50 employees,Neither IT nor Finance,51000
IND,Male,35 to 54,Senior,11-50 employees,Finance,79000
IND,Male,35 to 54,Senior,11-50 employees,IT,55000
IND,Male,35 to 54,Senior,2-10 employees,Neither IT nor Finance,26000
IND,Male,35 to 54,Senior,2-10 employees,Finance,36000
IND,Male,35 to 54,Senior,2-10 employees,IT,29000
IND,Male,35 to 54,Senior,Myself Only,Neither IT nor Finance,7100
IND,Male,35 to 54,Senior,Myself Only,Finance,8900
IND,Male,35 to 54,Senior,Myself Only,IT,8700
IND,Male,35 to 54,Entry,Any Company Size,Neither IT nor Finance,650000
IND,Male,35 to 54,Entry,Any Company Size,Finance,990000
IND,Male,35 to 54,Entry,Any Company Size,IT,720000
IND,Male,35 to 54,Entry,"10,001+ employees",Neither IT nor Finance,110000
IND,Male,35 to 54,Entry,"10,001+ employees",Finance,260000
IND,Male,35 to 54,Entry,"10,001+ employees",IT,140000
IND,Male,35 to 54,Entry,"5001-10,000 employees",Neither IT nor Finance,29000
IND,Male,35 to 54,Entry,"5001-10,000 employees",Finance,43000
IND,Male,35 to 54,Entry,"5001-10,000 employees",IT,34000
IND,Male,35 to 54,Entry,1001-5000 employees,Neither IT nor Finance,64000
IND,Male,35 to 54,Entry,1001-5000 employees,Finance,93000
IND,Male,35 to 54,Entry,1001-5000 employees,IT,70000
IND,Male,35 to 54,Entry,501-1000 employees,Neither IT nor Finance,28000
IND,Male,35 to 54,Entry,501-1000 employees,Finance,41000
IND,Male,35 to 54,Entry,501-1000 employees,IT,30000
IND,Male,35 to 54,Entry,201-500 employees,Neither IT nor Finance,36000
IND,Male,35 to 54,Entry,201-500 employees,Finance,55000
IND,Male,35 to 54,Entry,201-500 employees,IT,38000
IND,Male,35 to 54,Entry,51-200 employees,Neither IT nor Finance,47000
IND,Male,35 to 54,Entry,51-200 employees,Finance,72000
IND,Male,35 to 54,Entry,51-200 employees,IT,50000
IND,Male,35 to 54,Entry,11-50 employees,Neither IT nor Finance,38000
IND,Male,35 to 54,Entry,11-50 employees,Finance,58000
IND,Male,35 to 54,Entry,11-50 employees,IT,40000
IND,Male,35 to 54,Entry,2-10 employees,Neither IT nor Finance,21000
IND,Male,35 to 54,Entry,2-10 employees,Finance,30000
IND,Male,35 to 54,Entry,2-10 employees,IT,23000
IND,Male,35 to 54,Entry,Myself Only,Neither IT nor Finance,6200
IND,Male,35 to 54,Entry,Myself Only,Finance,8100
IND,Male,35 to 54,Entry,Myself Only,IT,7000
IND,Male,35 to 54,Training,Any Company Size,Neither IT nor Finance,32000
IND,Male,35 to 54,Training,Any Company Size,Finance,43000
IND,Male,35 to 54,Training,Any Company Size,IT,34000
IND,Male,35 to 54,Training,"10,001+ employees",Neither IT nor Finance,3600
IND,Male,35 to 54,Training,"10,001+ employees",Finance,7400
IND,Male,35 to 54,Training,"10,001+ employees",IT,4400
IND,Male,35 to 54,Training,"5001-10,000 employees",Neither IT nor Finance,1400
IND,Male,35 to 54,Training,"5001-10,000 employees",Finance,1600
IND,Male,35 to 54,Training,"5001-10,000 employees",IT,1500
IND,Male,35 to 54,Training,1001-5000 employees,Neither IT nor Finance,3700
IND,Male,35 to 54,Training,1001-5000 employees,Finance,4500
IND,Male,35 to 54,Training,1001-5000 employees,IT,4000
IND,Male,35 to 54,Training,501-1000 employees,Neither IT nor Finance,1900
IND,Male,35 to 54,Training,501-1000 employees,Finance,2300
IND,Male,35 to 54,Training,501-1000 employees,IT,2100
IND,Male,35 to 54,Training,201-500 employees,Neither IT nor Finance,2300
IND,Male,35 to 54,Training,201-500 employees,Finance,2800
IND,Male,35 to 54,Training,201-500 employees,IT,2400
IND,Male,35 to 54,Training,51-200 employees,Neither IT nor Finance,2800
IND,Male,35 to 54,Training,51-200 employees,Finance,3500
IND,Male,35 to 54,Training,51-200 employees,IT,2900
IND,Male,35 to 54,Training,11-50 employees,Neither IT nor Finance,2100
IND,Male,35 to 54,Training,11-50 employees,Finance,2800
IND,Male,35 to 54,Training,11-50 employees,IT,2200
IND,Male,35 to 54,Training,2-10 employees,Neither IT nor Finance,1200
IND,Male,35 to 54,Training,2-10 employees,Finance,1700
IND,Male,35 to 54,Training,2-10 employees,IT,1300
IND,Male,35 to 54,Training,Myself Only,Neither IT nor Finance,0
IND,Male,35 to 54,Training,Myself Only,Finance,390
IND,Male,35 to 54,Training,Myself Only,IT,0
IND,Male,35 to 54,Unpaid,Any Company Size,Neither IT nor Finance,5800
IND,Male,35 to 54,Unpaid,Any Company Size,Finance,7500
IND,Male,35 to 54,Unpaid,Any Company Size,IT,6700
IND,Male,35 to 54,Unpaid,"10,001+ employees",Neither IT nor Finance,490
IND,Male,35 to 54,Unpaid,"10,001+ employees",Finance,770
IND,Male,35 to 54,Unpaid,"10,001+ employees",IT,760
IND,Male,35 to 54,Unpaid,"5001-10,000 employees",Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,"5001-10,000 employees",Finance,0
IND,Male,35 to 54,Unpaid,"5001-10,000 employees",IT,0
IND,Male,35 to 54,Unpaid,1001-5000 employees,Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,1001-5000 employees,Finance,0
IND,Male,35 to 54,Unpaid,1001-5000 employees,IT,0
IND,Male,35 to 54,Unpaid,501-1000 employees,Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,501-1000 employees,Finance,0
IND,Male,35 to 54,Unpaid,501-1000 employees,IT,0
IND,Male,35 to 54,Unpaid,201-500 employees,Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,201-500 employees,Finance,0
IND,Male,35 to 54,Unpaid,201-500 employees,IT,0
IND,Male,35 to 54,Unpaid,51-200 employees,Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,51-200 employees,Finance,320
IND,Male,35 to 54,Unpaid,51-200 employees,IT,0
IND,Male,35 to 54,Unpaid,11-50 employees,Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,11-50 employees,Finance,0
IND,Male,35 to 54,Unpaid,11-50 employees,IT,0
IND,Male,35 to 54,Unpaid,2-10 employees,Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,2-10 employees,Finance,300
IND,Male,35 to 54,Unpaid,2-10 employees,IT,0
IND,Male,35 to 54,Unpaid,Myself Only,Neither IT nor Finance,0
IND,Male,35 to 54,Unpaid,Myself Only,Finance,0
IND,Male,35 to 54,Unpaid,Myself Only,IT,0
IND,Male,25 to 34,Any Job Seniority,Any Company Size,Neither IT nor Finance,24000000
IND,Male,25 to 34,Any Job Seniority,Any Company Size,Finance,28000000
IND,Male,25 to 34,Any Job Seniority,Any Company Size,IT,25000000
IND,Male,25 to 34,Any Job Seniority,"10,001+ employees",Neither IT nor Finance,1400000
IND,Male,25 to 34,Any Job Seniority,"10,001+ employees",Finance,2700000
IND,Male,25 to 34,Any Job Seniority,"10,001+ employees",IT,1900000
IND,Male,25 to 34,Any Job Seniority,"5001-10,000 employees",Neither IT nor Finance,390000
IND,Male,25 to 34,Any Job Seniority,"5001-10,000 employees",Finance,520000
IND,Male,25 to 34,Any Job Seniority,"5001-10,000 employees",IT,490000
IND,Male,25 to 34,Any Job Seniority,1001-5000 employees,Neither IT nor Finance,910000
IND,Male,25 to 34,Any Job Seniority,1001-5000 employees,Finance,1200000
IND,Male,25 to 34,Any Job Seniority,1001-5000 employees,IT,1100000
IND,Male,25 to 34,Any Job Seniority,501-1000 employees,Neither IT nor Finance,470000
IND,Male,25 to 34,Any Job Seniority,501-1000 employees,Finance,620000
IND,Male,25 to 34,Any Job Seniority,501-1000 employees,IT,510000
IND,Male,25 to 34,Any Job Seniority,201-500 employees,Neither IT nor Finance,590000
IND,Male,25 to 34,Any Job Seniority,201-500 employees,Finance,810000
IND,Male,25 to 34,Any Job Seniority,201-500 employees,IT,630000
IND,Male,25 to 34,Any Job Seniority,51-200 employees,Neither IT nor Finance,840000
IND,Male,25 to 34,Any Job Seniority,51-200 employees,Finance,1200000
IND,Male,25 to 34,Any Job Seniority,51-200 employees,IT,890000
IND,Male,25 to 34,Any Job Seniority,11-50 employees,Neither IT nor Finance,800000
IND,Male,25 to 34,Any Job Seniority,11-50 employees,Finance,1100000
IND,Male,25 to 34,Any Job Seniority,11-50 employees,IT,850000
IND,Male,25 to 34,Any Job Seniority,2-10 employees,Neither IT nor Finance,580000
IND,Male,25 to 34,Any Job Seniority,2-10 employees,Finance,760000
IND,Male,25 to 34,Any Job Seniority,2-10 employees,IT,630000
IND,Male,25 to 34,Any Job Seniority,Myself Only,Neither IT nor Finance,130000
IND,Male,25 to 34,Any Job Seniority,Myself Only,Finance,170000
IND,Male,25 to 34,Any Job Seniority,Myself Only,IT,140000
IND,Male,25 to 34,Owner,Any Company Size,Neither IT nor Finance,580000
IND,Male,25 to 34,Owner,Any Company Size,Finance,680000
IND,Male,25 to 34,Owner,Any Company Size,IT,610000
IND,Male,25 to 34,Owner,"10,001+ employees",Neither IT nor Finance,7400
IND,Male,25 to 34,Owner,"10,001+ employees",Finance,12000
IND,Male,25 to 34,Owner,"10,001+ employees",IT,9500
IND,Male,25 to 34,Owner,"5001-10,000 employees",Neither IT nor Finance,1900
IND,Male,25 to 34,Owner,"5001-10,000 employees",Finance,2600
IND,Male,25 to 34,Owner,"5001-10,000 employees",IT,2400
IND,Male,25 to 34,Owner,1001-5000 employees,Neither IT nor Finance,5600
IND,Male,25 to 34,Owner,1001-5000 employees,Finance,7700
IND,Male,25 to 34,Owner,1001-5000 employees,IT,6700
IND,Male,25 to 34,Owner,501-1000 employees,Neither IT nor Finance,4800
IND,Male,25 to 34,Owner,501-1000 employees,Finance,6100
IND,Male,25 to 34,Owner,501-1000 employees,IT,5300
IND,Male,25 to 34,Owner,201-500 employees,Neither IT nor Finance,12000
IND,Male,25 to 34,Owner,201-500 employees,Finance,16000
IND,Male,25 to 34,Owner,201-500 employees,IT,13000
IND,Male,25 to 34,Owner,51-200 employees,Neither IT nor Finance,30000
IND,Male,25 to 34,Owner,51-200 employees,Finance,37000
IND,Male,25 to 34,Owner,51-200 employees,IT,31000
IND,Male,25 to 34,Owner,11-50 employees,Neither IT nor Finance,50000
IND,Male,25 to 34,Owner,11-50 employees,Finance,66000
IND,Male,25 to 34,Owner,11-50 employees,IT,53000
IND,Male,25 to 34,Owner,2-10 employees,Neither IT nor Finance,52000
IND,Male,25 to 34,Owner,2-10 employees,Finance,69000
IND,Male,25 to 34,Owner,2-10 employees,IT,55000
IND,Male,25 to 34,Owner,Myself Only,Neither IT nor Finance,5500
IND,Male,25 to 34,Owner,Myself Only,Finance,6900
IND,Male,25 to 34,Owner,Myself Only,IT,5700
IND,Male,25 to 34,Partner,Any Company Size,Neither IT nor Finance,64000
IND,Male,25 to 34,Partner,Any Company Size,Finance,71000
IND,Male,25 to 34,Partner,Any Company Size,IT,71000
IND,Male,25 to 34,Partner,"10,001+ employees",Neither IT nor Finance,900
IND,Male,25 to 34,Partner,"10,001+ employees",Finance,1400
IND,Male,25 to 34,Partner,"10,001+ employees",IT,1300
IND,Male,25 to 34,Partner,"5001-10,000 employees",Neither IT nor Finance,0
IND,Male,25 to 34,Partner,"5001-10,000 employees",Finance,380
IND,Male,25 to 34,Partner,"5001-10,000 employees",IT,520
IND,Male,25 to 34,Partner,1001-5000 employees,Neither IT nor Finance,820
IND,Male,25 to 34,Partner,1001-5000 employees,Finance,1100
IND,Male,25 to 34,Partner,1001-5000 employees,IT,1100
IND,Male,25 to 34,Partner,501-1000 employees,Neither IT nor Finance,680
IND,Male,25 to 34,Partner,501-1000 employees,Finance,850
IND,Male,25 to 34,Partner,501-1000 employees,IT,860
IND,Male,25 to 34,Partner,201-500 employees,Neither IT nor Finance,1800
IND,Male,25 to 34,Partner,201-500 employees,Finance,2200
IND,Male,25 to 34,Partner,201-500 employees,IT,2000
IND,Male,25 to 34,Partner,51-200 employees,Neither IT nor Finance,4100
IND,Male,25 to 34,Partner,51-200 employees,Finance,4800
IND,Male,25 to 34,Partner,51-200 employees,IT,4500
IND,Male,25 to 34,Partner,11-50 employees,Neither IT nor Finance,6800
IND,Male,25 to 34,Partner,11-50 employees,Finance,8100
IND,Male,25 to 34,Partner,11-50 employees,IT,7500
IND,Male,25 to 34,Partner,2-10 employees,Neither IT nor Finance,5800
IND,Male,25 to 34,Partner,2-10 employees,Finance,6900
IND,Male,25 to 34,Partner,2-10 employees,IT,6600
IND,Male,25 to 34,Partner,Myself Only,Neither IT nor Finance,460
IND,Male,25 to 34,Partner,Myself Only,Finance,540
IND,Male,25 to 34,Partner,Myself Only,IT,520
IND,Male,25 to 34,CXO,Any Company Size,Neither IT nor Finance,120000
IND,Male,25 to 34,CXO,Any Company Size,Finance,150000
IND,Male,25 to 34,CXO,Any Company Size,IT,130000
IND,Male,25 to 34,CXO,"10,001+ employees",Neither IT nor Finance,5000
IND,Male,25 to 34,CXO,"10,001+ employees",Finance,8200
IND,Male,25 to 34,CXO,"10,001+ employees",IT,6800
IND,Male,25 to 34,CXO,"5001-10,000 employees",Neither IT nor Finance,1300
IND,Male,25 to 34,CXO,"5001-10,000 employees",Finance,1600
IND,Male,25 to 34,CXO,"5001-10,000 employees",IT,1900
IND,Male,25 to 34,CXO,1001-5000 employees,Neither IT nor Finance,3800
IND,Male,25 to 34,CXO,1001-5000 employees,Finance,4700
IND,Male,25 to 34,CXO,1001-5000 employees,IT,4600
IND,Male,25 to 34,CXO,501-1000 employees,Neither IT nor Finance,2300
IND,Male,25 to 34,CXO,501-1000 employees,Finance,2900
IND,Male,25 to 34,CXO,501-1000 employees,IT,2600
IND,Male,25 to 34,CXO,201-500 employees,Neither IT nor Finance,4400
IND,Male,25 to 34,CXO,201-500 employees,Finance,5800
IND,Male,25 to 34,CXO,201-500 employees,IT,4800
IND,Male,25 to 34,CXO,51-200 employees,Neither IT nor Finance,7700
IND,Male,25 to 34,CXO,51-200 employees,Finance,11000
IND,Male,25 to 34,CXO,51-200 employees,IT,8300
IND,Male,25 to 34,CXO,11-50 employees,Neither IT nor Finance,12000
IND,Male,25 to 34,CXO,11-50 employees,Finance,19000
IND,Male,25 to 34,CXO,11-50 employees,IT,13000
IND,Male,25 to 34,CXO,2-10 employees,Neither IT nor Finance,10000
IND,Male,25 to 34,CXO,2-10 employees,Finance,16000
IND,Male,25 to 34,CXO,2-10 employees,IT,11000
IND,Male,25 to 34,CXO,Myself Only,Neither IT nor Finance,1100
IND,Male,25 to 34,CXO,Myself Only,Finance,1400
IND,Male,25 to 34,CXO,Myself Only,IT,1100
IND,Male,25 to 34,VP,Any Company Size,Neither IT nor Finance,450000
IND,Male,25 to 34,VP,Any Company Size,Finance,530000
IND,Male,25 to 34,VP,Any Company Size,IT,500000
IND,Male,25 to 34,VP,"10,001+ employees",Neither IT nor Finance,51000
IND,Male,25 to 34,VP,"10,001+ employees",Finance,76000
IND,Male,25 to 34,VP,"10,001+ employees",IT,71000
IND,Male,25 to 34,VP,"5001-10,000 employees",Neither IT nor Finance,15000
IND,Male,25 to 34,VP,"5001-10,000 employees",Finance,18000
IND,Male,25 to 34,VP,"5001-10,000 employees",IT,19000
IND,Male,25 to 34,VP,1001-5000 employees,Neither IT nor Finance,35000
IND,Male,25 to 34,VP,1001-5000 employees,Finance,43000
IND,Male,25 to 34,VP,1001-5000 employees,IT,42000
IND,Male,25 to 34,VP,501-1000 employees,Neither IT nor Finance,18000
IND,Male,25 to 34,VP,501-1000 employees,Finance,21000
IND,Male,25 to 34,VP,501-1000 employees,IT,20000
IND,Male,25 to 34,VP,201-500 employees,Neither IT nor Finance,23000
IND,Male,25 to 34,VP,201-500 employees,Finance,27000
IND,Male,25 to 34,VP,201-500 employees,IT,25000
IND,Male,25 to 34,VP,51-200 employees,Neither IT nor Finance,32000
IND,Male,25 to 34,VP,51-200 employees,Finance,39000
IND,Male,25 to 34,VP,51-200 employees,IT,34000
IND,Male,25 to 34,VP,11-50 employees,Neither IT nor Finance,32000
IND,Male,25 to 34,VP,11-50 employees,Finance,42000
IND,Male,25 to 34,VP,11-50 employees,IT,34000
IND,Male,25 to 34,VP,2-10 employees,Neither IT nor Finance,23000
IND,Male,25 to 34,VP,2-10 employees,Finance,28000
IND,Male,25 to 34,VP,2-10 employees,IT,24000
IND,Male,25 to 34,VP,Myself Only,Neither IT nor Finance,3300
IND,Male,25 to 34,VP,Myself Only,Finance,4000
IND,Male,25 to 34,VP,Myself Only,IT,3600
IND,Male,25 to 34,Director,Any Company Size,Neither IT nor Finance,380000
IND,Male,25 to 34,Director,Any Company Size,Finance,440000
IND,Male,25 to 34,Director,Any Company Size,IT,420000
IND,Male,25 to 34,Director,"10,001+ employees",Neither IT nor Finance,27000
IND,Male,25 to 34,Director,"10,001+ employees",Finance,36000
IND,Male,25 to 34,Director,"10,001+ employees",IT,41000
IND,Male,25 to 34,Director,"5001-10,000 employees",Neither IT nor Finance,8100
IND,Male,25 to 34,Director,"5001-10,000 employees",Finance,9400
IND,Male,25 to 34,Director,"5001-10,000 employees",IT,11000
IND,Male,25 to 34,Director,1001-5000 employees,Neither IT nor Finance,20000
IND,Male,25 to 34,Director,1001-5000 employees,Finance,25000
IND,Male,25 to 34,Director,1001-5000 employees,IT,24000
IND,Male,25 to 34,Director,501-1000 employees,Neither IT nor Finance,12000
IND,Male,25 to 34,Director,501-1000 employees,Finance,14000
IND,Male,25 to 34,Director,501-1000 employees,IT,13000
IND,Male,25 to 34,Director,201-500 employees,Neither IT nor Finance,18000
IND,Male,25 to 34,Director,201-500 employees,Finance,22000
IND,Male,25 to 34,Director,201-500 employees,IT,19000
IND,Male,25 to 34,Director,51-200 employees,Neither IT nor Finance,28000
IND,Male,25 to 34,Director,51-200 employees,Finance,35000
IND,Male,25 to 34,Director,51-200 employees,IT,30000
IND,Male,25 to 34,Director,11-50 employees,Neither IT nor Finance,33000
IND,Male,25 to 34,Director,11-50 employees,Finance,44000
IND,Male,25 to 34,Director,11-50 employees,IT,35000
IND,Male,25 to 34,Director,2-10 employees,Neither IT nor Finance,23000
IND,Male,25 to 34,Director,2-10 employees,Finance,30000
IND,Male,25 to 34,Director,2-10 employees,IT,25000
IND,Male,25 to 34,Director,Myself Only,Neither IT nor Finance,3100
IND,Male,25 to 34,Director,Myself Only,Finance,3700
IND,Male,25 to 34,Director,Myself Only,IT,3200
IND,Male,25 to 34,Manager,Any Company Size,Neither IT nor Finance,1100000
IND,Male,25 to 34,Manager,Any Company Size,Finance,1200000
IND,Male,25 to 34,Manager,Any Company Size,IT,1300000
IND,Male,25 to 34,Manager,"10,001+ employees",Neither IT nor Finance,160000
IND,Male,25 to 34,Manager,"10,001+ employees",Finance,230000
IND,Male,25 to 34,Manager,"10,001+ employees",IT,270000
IND,Male,25 to 34,Manager,"5001-10,000 employees",Neither IT nor Finance,48000
IND,Male,25 to 34,Manager,"5001-10,000 employees",Finance,55000
IND,Male,25 to 34,Manager,"5001-10,000 employees",IT,65000
IND,Male,25 to 34,Manager,1001-5000 employees,Neither IT nor Finance,110000
IND,Male,25 to 34,Manager,1001-5000 employees,Finance,130000
IND,Male,25 to 34,Manager,1001-5000 employees,IT,130000
IND,Male,25 to 34,Manager,501-1000 employees,Neither IT nor Finance,53000
IND,Male,25 to 34,Manager,501-1000 employees,Finance,61000
IND,Male,25 to 34,Manager,501-1000 employees,IT,59000
IND,Male,25 to 34,Manager,201-500 employees,Neither IT nor Finance,60000
IND,Male,25 to 34,Manager,201-500 employees,Finance,72000
IND,Male,25 to 34,Manager,201-500 employees,IT,67000
IND,Male,25 to 34,Manager,51-200 employees,Neither IT nor Finance,80000
IND,Male,25 to 34,Manager,51-200 employees,Finance,96000
IND,Male,25 to 34,Manager,51-200 employees,IT,87000
IND,Male,25 to 34,Manager,11-50 employees,Neither IT nor Finance,69000
IND,Male,25 to 34,Manager,11-50 employees,Finance,85000
IND,Male,25 to 34,Manager,11-50 employees,IT,74000
IND,Male,25 to 34,Manager,2-10 employees,Neither IT nor Finance,43000
IND,Male,25 to 34,Manager,2-10 employees,Finance,53000
IND,Male,25 to 34,Manager,2-10 employees,IT,46000
IND,Male,25 to 34,Manager,Myself Only,Neither IT nor Finance,9500
IND,Male,25 to 34,Manager,Myself Only,Finance,11000
IND,Male,25 to 34,Manager,Myself Only,IT,10000
IND,Male,25 to 34,Senior,Any Company Size,Neither IT nor Finance,3200000
IND,Male,25 to 34,Senior,Any Company Size,Finance,4400000
IND,Male,25 to 34,Senior,Any Company Size,IT,3700000
IND,Male,25 to 34,Senior,"10,001+ employees",Neither IT nor Finance,440000
IND,Male,25 to 34,Senior,"10,001+ employees",Finance,980000
